Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27 ↑,"Armfield, Dennis",3,2,2,5,,1.0,,3.0,,1.0,,2.0,,,,1.0,3.0,,,1.0,,,57.0
28,"Bell, Tom",12,5,6,18,1,,,3.0,1.0,5.0,,1.0,1.0,,,6.0,12.0,,,1.0,,,87.0
44,"Carrazzo, Andrew",10,4,22,32,,,,5.0,1.0,1.0,8.0,2.0,3.0,1.0,,15.0,18.0,,,1.0,,,89.0
41,"Casboult, Levi",4,4,2,6,,,6.0,1.0,,2.0,,,1.0,,,4.0,2.0,3.0,,5.0,,1.0,91.0
35,"Curnow, Ed",14,8,8,22,,,,1.0,6.0,2.0,4.0,2.0,1.0,,,10.0,12.0,,,2.0,,,87.0
15,"Docherty, Sam",13,6,9,22,,1.0,,1.0,2.0,2.0,1.0,4.0,2.0,2.0,,10.0,14.0,,,3.0,4.0,,87.0
46 ↓,"Ellard, David",4,,1,5,,1.0,,3.0,,,,,2.0,,,4.0,1.0,,,,,,29.0
4,"Gibbs, Bryce",18,4,7,25,2,1.0,,1.0,1.0,7.0,6.0,2.0,,2.0,3.0,8.0,17.0,,1.0,1.0,1.0,1.0,90.0
32,"Graham, Nick",6,2,3,9,,,,4.0,,2.0,1.0,,2.0,,,2.0,7.0,,,1.0,,,85.0
40,"Jamison, Michael",5,6,3,8,,,,,3.0,,,1.0,,1.0,,3.0,5.0,1.0,,3.0,,,97.0
5,"Judd, Chris",14,7,6,20,1,,,4.0,2.0,3.0,3.0,2.0,1.0,1.0,,6.0,14.0,,1.0,,,,82.0
2,"Menzel, Troy",11,4,2,13,2,2.0,,1.0,2.0,1.0,,,1.0,,,8.0,4.0,2.0,1.0,,,,57.0
3,"Murphy, Marc",14,2,5,19,1,1.0,,9.0,2.0,2.0,4.0,3.0,3.0,2.0,,12.0,8.0,,,1.0,,1.0,89.0
17,"Rowe, Sam",9,9,4,13,,,1.0,2.0,3.0,2.0,,4.0,1.0,3.0,,4.0,9.0,1.0,,6.0,,,97.0
47,"Sheehan, Ciaran",12,2,3,15,,,,1.0,4.0,2.0,1.0,1.0,,1.0,,4.0,11.0,,,2.0,1.0,1.0,91.0
6,"Simpson, Kade",12,5,3,15,,,,1.0,2.0,3.0,,2.0,1.0,,,4.0,8.0,,,3.0,,,91.0
39,"Thomas, Dale",4,2,2,6,,,,2.0,4.0,1.0,1.0,4.0,,3.0,,2.0,4.0,,,,,1.0,47.0
42,"Tuohy, Zach",11,4,3,14,,,,,3.0,2.0,1.0,,1.0,,,6.0,6.0,,,3.0,,,91.0
30,"Waite, Jarrad",9,6,6,15,2,1.0,,5.0,,2.0,1.0,2.0,2.0,2.0,,7.0,7.0,3.0,3.0,,,,92.0
43,"White, Simon",2,1,4,6,1,,,3.0,1.0,,,2.0,1.0,1.0,,4.0,2.0,1.0,1.0,2.0,,,94.0
36,"Wood, Cameron",4,1,4,8,,,19.0,2.0,,2.0,2.0,2.0,1.0,1.0,,6.0,2.0,,,7.0,,,82.0
13,"Yarran, Chris",16,8,6,22,1,,,1.0,1.0,4.0,,,2.0,,,4.0,17.0,,,3.0,5.0,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,92,111,318,11,10.0,26.0,53.0,38.0,46.0,33.0,36.0,26.0,20.0,3.0,130.0,183.0,11.0,7.0,45.0,11.0,6.0,
Opposition,Opposition,208,101,145,353,11,16.0,31.0,51.0,27.0,54.0,25.0,56.0,20.0,26.0,3.0,123.0,231.0,10.0,19.0,49.0,12.0,8.0,
