Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",25y 222d,160 (89-0-71 55.63%),147 (0.92),←,
17,"Bruce, Josh",29y 26d,145 (63-1-81 43.79%),224 (1.54),32 (21-0-11 65.63%),53 (1.66)
12,"Cordy, Zaine",24y 250d,95 (52-0-43 54.74%),10 (0.11),←,
31,"Dale, Bailey",24y 347d,74 (41-0-33 55.41%),68 (0.92),←,
35,"Daniel, Caleb",24y 362d,123 (68-0-55 55.28%),33 (0.27),←,
15,"Duryea, Taylor",30y 71d,150 (105-1-44 70.33%),23 (0.15),32 (23-0-9 71.88%),2 (0.06)
44,"English, Tim",23y 328d,58 (33-0-25 56.90%),29 (0.50),←,
38,"Garcia, Riley",20y 155d,3 (2-0-1 66.67%),2 (0.67),←,
29,"Hannan, Mitch",27y 117d,58 (34-0-24 58.62%),60 (1.03),8 (6-0-2 75.00%),5 (0.63)
7,"Hunter, Lachie",26y 203d,152 (82-0-70 53.95%),68 (0.45),←,
39,"Johannisen, Jason",28y 238d,157 (80-0-77 50.96%),53 (0.34),←,
42,"Keath, Alex",29y 165d,63 (38-1-24 61.11%),2 (0.03),33 (22-0-11 66.67%),1 (0.03)
21,"Liberatore, Tom",29y 49d,163 (78-0-85 47.85%),60 (0.37),←,
27,"Lipinski, Patrick",22y 352d,55 (30-0-25 54.55%),30 (0.55),←,
11,"Macrae, Jack",26y 335d,174 (93-0-81 53.45%),40 (0.23),←,
16,"McLean, Toby",25y 154d,94 (51-0-43 54.26%),62 (0.66),←,
33,"Naughton, Aaron",21y 216d,68 (39-0-29 57.35%),82 (1.21),←,
28,"Scott, Anthony",26y 126d,14 (12-0-2 85.71%),8 (0.57),←,
6,"Smith, Bailey",20y 209d,56 (34-0-22 60.71%),24 (0.43),←,
3,"Wallis, Mitch",28y 253d,156 (74-0-82 47.44%),104 (0.67),←,
19,"Weightman, Cody",20y 170d,10 (7-0-3 70.00%),17 (1.70),←,
34,"Williams, Bailey",23y 267d,71 (39-0-32 54.93%),11 (0.15),←,
2,"Young, Lewis",22y 196d,19 (13-0-6 68.42%),,←,
Totals,Totals,25y 146d,2118 (1157-3-958 54.63%),1157 (0.55),,
C,"Beveridge, Luke",50y 315d,149 (86-0-63 57.72%),,←,
