Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",21y 279d,12 (10-0-2 83.33%),5 (0.42),←,
18,"Betts, Eddie",29y 142d,233 (103-3-127 44.85%),417 (1.79),49 (28-0-21 57.14%),127 (2.59)
16,"Brown, Luke",23y 207d,73 (40-0-33 54.79%),3 (0.04),←,
25,"Cheney, Kyle",26y 235d,57 (34-0-23 59.65%),2 (0.04),16 (10-0-6 62.50%),
44,"Crouch, Matt",20y 361d,29 (19-0-10 65.52%),6 (0.21),←,
26,"Douglas, Richard",29y 70d,175 (91-0-84 52.00%),119 (0.68),←,
15,"Hartigan, Kyle",24y 161d,31 (21-0-10 67.74%),,←,
24,"Jacobs, Sam",28y 6d,131 (69-0-62 52.67%),29 (0.22),114 (62-0-52 54.39%),26 (0.23)
4,"Jenkins, Josh",27y 68d,73 (41-0-32 56.16%),132 (1.81),←,
29,"Laird, Rory",22y 109d,61 (34-0-27 55.74%),6 (0.10),←,
6,"Lever, Jake",20y 42d,16 (10-0-6 62.50%),,←,
27,"Lynch, Tom",25y 214d,63 (38-0-25 60.32%),93 (1.48),57 (34-0-23 59.65%),89 (1.56)
31,"Lyons, Jarryd",23y 269d,37 (20-0-17 54.05%),19 (0.51),←,
14,"Mackay, David",27y 266d,148 (86-0-62 58.11%),45 (0.30),←,
41,"McGovern, Mitch",21y 188d,4 (3-0-1 75.00%),5 (1.25),←,
30,"Milera, Wayne",18y 215d,4 (3-0-1 75.00%),1 (0.25),←,
11,"Seedsman, Paul",24y 85d,53 (30-0-23 56.60%),20 (0.38),4 (3-0-1 75.00%),3 (0.75)
9,"Sloane, Rory",26y 30d,122 (67-0-55 54.92%),75 (0.61),←,
33,"Smith, Brodie",24y 93d,101 (58-0-43 57.43%),30 (0.30),←,
12,"Talia, Daniel",24y 197d,102 (58-0-44 56.86%),5 (0.05),←,
5,"Thompson, Scott",33y 33d,289 (159-0-130 55.02%),160 (0.55),250 (141-0-109 56.40%),143 (0.57)
13,"Walker, Taylor",25y 357d,111 (60-0-51 54.05%),265 (2.39),←,
Totals,Totals,24y 347d,1925 (1054-3-868 54.75%),1437 (0.75),,
C,"Pyke, Don",47y 133d,4 (3-0-1 75.00%),,←,
