Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",29y 47d,153 (71-1-81 46.73%),56 (0.37),←,
14,"Birchall, Grant",22y 191d,103 (56-1-46 54.85%),12 (0.12),←,
9,"Burgoyne, Shaun",27y 290d,169 (105-1-63 62.43%),173 (1.02),12 (8-1-3 70.83%),2 (0.17)
8,"Ellis, Xavier",22y 160d,66 (39-1-26 59.85%),14 (0.21),←,
23,"Franklin, Lance",23y 189d,116 (58-1-57 50.43%),353 (3.04),←,
6,"Gibson, Josh",26y 147d,73 (31-2-40 43.84%),2 (0.03),8 (2-1-5 31.25%),
27,"Gilham, Stephen",25y 339d,82 (50-1-31 61.59%),2 (0.02),81 (50-1-30 62.35%),2 (0.02)
18,"Guerra, Brent",28y 70d,191 (124-1-66 65.18%),95 (0.50),95 (55-1-39 58.42%),12 (0.13)
15,"Hodge, Luke",26y 53d,170 (80-1-89 47.35%),113 (0.66),←,
4,"Ladson, Rick",26y 170d,114 (54-0-60 47.37%),42 (0.37),←,
3,"Lewis, Jordan",24y 105d,121 (59-1-61 49.17%),48 (0.40),←,
5,"Mitchell, Sam",27y 299d,170 (84-1-85 49.71%),34 (0.20),←,
28,"Moss, Garry",22y 33d,14 (6-0-8 42.86%),12 (0.86),←,
29,"Murphy, Tom",24y 141d,66 (31-1-34 47.73%),3 (0.05),←,
7,"Osborne, Michael",28y 9d,132 (61-1-70 46.59%),83 (0.63),←,
34,"Renouf, Brent",22y 96d,41 (22-1-18 54.88%),5 (0.12),←,
2,"Roughead, Jarryd",23y 196d,121 (63-1-57 52.48%),226 (1.87),←,
12,"Sewell, Brad",26y 186d,119 (58-1-60 49.16%),17 (0.14),←,
39,"Stratton, Ben",21y 159d,17 (8-1-8 50.00%),1 (0.06),←,
31,"Suckling, Matt",22y 13d,6 (2-0-4 33.33%),,←,
13,"Taylor, Simon",27y 354d,85 (41-0-44 48.24%),16 (0.19),←,
11,"Young, Clinton",24y 172d,84 (48-1-35 57.74%),41 (0.49),←,
Totals,Totals,25y 56d,2213 (1151-19-1043 52.01%),1348 (0.61),,
C,"Clarkson, Alastair",42y 102d,134 (66-1-67 49.63%),,←,
