Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",27y 171d,147 (60-2-85 41.50%),38 (0.26),←,
8,"Bewick, Rohan",23y 207d,34 (14-0-20 41.18%),28 (0.82),←,
16,"Brown, Jonathan",31y 188d,236 (137-3-96 58.69%),555 (2.35),←,
42,"Clarke, Justin",19y 168d,2 (1-0-1 50.00%),,←,
44,"Cornelius, Aaron",22y 341d,25 (6-0-19 24.00%),35 (1.40),←,
41,"Golby, Mitch",21y 214d,27 (10-0-17 37.04%),,←,
6,"Green, Josh",20y 254d,23 (11-0-12 47.83%),22 (0.96),←,
11,"Hanley, Pearce",24y 171d,61 (18-0-43 29.51%),16 (0.26),←,
35,"Lester, Ryan",20y 252d,24 (10-0-14 41.67%),6 (0.25),←,
23,"Leuenberger, Matthew",24y 332d,74 (25-1-48 34.46%),16 (0.22),←,
5,"Longer, Billy",19y 358d,8 (2-0-6 25.00%),,←,
32,"Mayes, Sam",18y 350d,4 (2-0-2 50.00%),,←,
9,"McGrath, Ashley",29y 350d,194 (93-2-99 48.45%),146 (0.75),←,
21,"Merrett, Daniel",28y 144d,141 (59-3-79 42.91%),43 (0.30),←,
3,"Moloney, Brent",29y 97d,151 (51-3-97 34.77%),38 (0.25),6 (2-0-4 33.33%),1 (0.17)
22,"Paparone, Marco",18y 244d,3 (1-0-2 33.33%),4 (1.33),←,
24,"Patfull, Joel",28y 149d,145 (58-3-84 41.03%),21 (0.14),←,
31,"Polkinghorne, James",24y 104d,86 (33-1-52 38.95%),51 (0.59),←,
30,"Redden, Jack",22y 147d,82 (29-1-52 35.98%),38 (0.46),←,
38,"Rockliff, Tom",23y 72d,68 (20-0-48 29.41%),38 (0.56),←,
26,"Yeo, Elliot",19y 216d,13 (5-0-8 38.46%),,←,
15,"Zorko, Dayne",24y 85d,22 (10-0-12 45.45%),23 (1.05),←,
Totals,Totals,23y 309d,1570 (655-19-896 41.72%),1118 (0.71),,
C,"Voss, Michael",37y 302d,96 (37-1-58 39.06%),,←,
