North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",26y 7d,86 (44-1-41 51.74%),65 (0.76),←,
18,"Atley, Shaun",21y 212d,65 (34-0-31 52.31%),7 (0.11),←,
3,"Bastinac, Ryan",22y 295d,83 (45-0-38 54.22%),42 (0.51),←,
35,"Black, Aaron",23y 135d,26 (15-0-11 57.69%),43 (1.65),←,
10,"Cunnington, Ben",22y 287d,78 (40-0-38 51.28%),29 (0.37),←,
15,"Dal Santo, Nick",30y 50d,264 (148-5-111 57.01%),142 (0.54),4 (3-0-1 75.00%),2 (0.50)
11,"Firrito, Michael",30y 137d,211 (104-2-105 49.76%),28 (0.13),←,
43,"Gibson, Sam",27y 321d,39 (23-0-16 58.97%),14 (0.36),←,
22,"Goldstein, Todd",25y 286d,105 (54-1-50 51.90%),51 (0.49),←,
24,"Greenwood, Levi",25y 53d,55 (29-1-25 53.64%),11 (0.20),←,
17,"Grima, Nathan",28y 251d,76 (40-1-35 53.29%),1 (0.01),←,
6,"Hansen, Lachlan",25y 239d,103 (51-1-51 50.00%),75 (0.73),←,
29,"Harvey, Brent",35y 334d,366 (198-3-165 54.51%),436 (1.19),←,
5,"Jacobs, Ben",22y 94d,35 (10-0-25 28.57%),8 (0.23),9 (5-0-4 55.56%),3 (0.33)
21,"McDonald, Luke",19y 63d,4 (3-0-1 75.00%),,←,
2,"McKenzie, Brad",20y 319d,16 (9-0-7 56.25%),3 (0.19),←,
41,"Mullett, Aaron",22y 49d,35 (19-0-16 54.29%),20 (0.57),←,
28,"Nahas, Robin",26y 154d,84 (30-3-51 37.50%),101 (1.20),1 (1-0-0 100.00%),1 (1.00)
20,"Petrie, Drew",31y 180d,248 (120-3-125 48.99%),312 (1.26),←,
12,"Thomas, Lindsay",26y 44d,134 (63-2-69 47.76%),212 (1.58),←,
16,"Thompson, Scott",27y 339d,116 (52-2-62 45.69%),6 (0.05),←,
8,"Wells, Daniel",29y 69d,216 (110-2-104 51.39%),145 (0.67),←,
Totals,Totals,25y 361d,2445 (1241-27-1177 50.76%),1751 (0.72),,
C,"Scott, Brad",37y 345d,93 (48-0-45 51.61%),,←,
