Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",19y 363d,25 (13-1-11 54.00%),1 (0.04),←,
32,"Briggs, Kieren",21y 256d,2 (1-0-1 50.00%),1 (0.50),←,
44,"Buckley, Jack",23y 184d,15 (6-1-8 43.33%),,←,
13,"Cumming, Isaac",22y 312d,23 (11-1-11 50.00%),1 (0.04),←,
1,"Davis, Phil",30y 293d,180 (89-3-88 50.28%),7 (0.04),162 (78-3-81 49.07%),6 (0.04)
24,"de Boer, Matt",31y 101d,205 (117-5-83 58.29%),76 (0.37),67 (39-4-24 61.19%),28 (0.42)
31,"Finlayson, Jeremy",25y 130d,62 (35-3-24 58.87%),87 (1.40),←,
30,"Flynn, Matt",23y 279d,9 (2-1-6 27.78%),5 (0.56),←,
4,"Greene, Toby",27y 267d,169 (77-2-90 46.15%),210 (1.24),←,
12,"Green, Tom",20y 147d,18 (9-1-8 52.78%),8 (0.44),←,
19,"Haynes, Nick",29y 32d,155 (75-4-76 49.68%),9 (0.06),←,
37,"Hill, Bobby",21y 130d,26 (13-1-12 51.92%),21 (0.81),←,
27,"Himmelberg, Harry",25y 42d,94 (56-2-36 60.64%),109 (1.16),←,
2,"Hopper, Jacob",24y 133d,97 (57-2-38 59.79%),38 (0.39),←,
39,"Idun, Connor",20y 325d,15 (7-1-7 50.00%),,←,
22,"Kelly, Josh",26y 127d,145 (80-3-62 56.21%),96 (0.66),←,
40,"Kennedy, Adam",28y 342d,123 (49-1-73 40.24%),12 (0.10),←,
38,"Lloyd, Daniel",29y 121d,57 (31-4-22 57.89%),44 (0.77),←,
36,"Perryman, Harry",22y 182d,59 (30-1-28 51.69%),15 (0.25),←,
50,"Reid, Sam",31y 224d,101 (55-4-42 56.44%),31 (0.31),91 (49-4-38 56.04%),30 (0.33)
14,"Taranto, Tim",23y 142d,87 (50-2-35 58.62%),32 (0.37),←,
8,"Ward, Callan",31y 70d,237 (106-4-127 45.57%),116 (0.49),177 (74-4-99 42.94%),83 (0.47)
6,"Whitfield, Lachie",26y 336d,157 (77-4-76 50.32%),62 (0.39),←,
Totals,Totals,25y 213d,2061 (1046-51-964 50.75%),981 (0.48),,
C,"Cameron, Leon",48y 290d,173 (93-4-76 54.91%),,←,
