Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",29y 99d,243 (149-4-90 62.14%),298 (1.23),205 (126-3-76 62.20%),254 (1.24)
20,"Black, Simon",27y 61d,179 (118-1-60 66.20%),118 (0.66),←,
36,"Bradshaw, Daniel",27y 194d,169 (101-2-66 60.36%),327 (1.93),166 (98-2-66 59.64%),327 (1.97)
17,"Brennan, Jared",21y 310d,29 (17-0-12 58.62%),21 (0.72),←,
16,"Brown, Jonathan",24y 217d,117 (83-0-34 70.94%),191 (1.63),←,
19,"Charman, Jamie",23y 322d,82 (54-1-27 66.46%),30 (0.37),←,
30,"Copeland, Robert",25y 8d,98 (66-0-32 67.35%),19 (0.19),←,
4,"Fixter, Ben",24y 345d,37 (18-0-19 48.65%),9 (0.24),10 (4-0-6 40.00%),1 (0.10)
45,"Harding, Scott",19y 349d,5 (2-0-3 40.00%),,←,
43,"McDonald, Beau",26y 212d,81 (54-1-26 67.28%),19 (0.23),←,
9,"McGrath, Ashley",23y 14d,81 (48-1-32 59.88%),73 (0.90),←,
15,"Michael, Mal",28y 344d,190 (107-1-82 56.58%),28 (0.15),129 (86-1-42 67.05%),5 (0.04)
10,"Moody, Matthew",20y 253d,13 (5-0-8 38.46%),7 (0.54),←,
8,"Notting, Tim",27y 225d,144 (94-1-49 65.63%),111 (0.77),←,
24,"Patfull, Joel",21y 178d,3 (2-0-1 66.67%),1 (0.33),←,
6,"Power, Luke",26y 146d,164 (105-1-58 64.33%),171 (1.04),←,
35,"Rischitelli, Michael",20y 146d,14 (6-0-8 42.86%),6 (0.43),←,
29,"Roe, Jason",22y 82d,5 (3-0-2 60.00%),1 (0.20),←,
5,"Scott, Brad",30y 31d,156 (91-2-63 58.97%),44 (0.28),134 (83-2-49 62.69%),38 (0.28)
28,"Selwood, Troy",22y 33d,23 (11-0-12 47.83%),2 (0.09),←,
11,"Sherman, Justin",19y 128d,29 (13-0-16 44.83%),19 (0.66),←,
3,"Voss, Michael",30y 331d,278 (164-2-112 59.35%),243 (0.87),199 (126-1-72 63.57%),171 (0.86)
Totals,Totals,24y 266d,2140 (1311-17-812 61.26%),1738 (0.81),,
C,"Matthews, Leigh",54y 94d,405 (245-6-154 61.23%),,181 (120-1-60 66.57%),
