Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bennell, Harley",13,1,9,22,1,1.0,,2.0,4.0,3.0,2.0,3.0,,,,2.0,18.0,,1.0,,1.0,1.0,88.0
36,"Broughton, Greg",10,7,13,23,,,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,,7.0,16.0,,,2.0,1.0,1.0,80.0
27,"Cameron, Clay",5,4,3,8,,,,1.0,,2.0,,2.0,,,,2.0,6.0,1.0,,1.0,,2.0,92.0
12,"Day, Sam",3,2,5,8,1,,22.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,5.0,,1.0,1.0,,1.0,93.0
5,"Harbrow, Jarrod",15,4,9,24,,,,3.0,7.0,1.0,,3.0,,1.0,,5.0,21.0,,,1.0,1.0,,88.0
28,"Kolodjashnij, Kade",11,4,7,18,,,,1.0,2.0,1.0,,2.0,,1.0,,3.0,14.0,,,5.0,1.0,,88.0
40,"Lemmens, Sean",8,4,7,15,,,,2.0,1.0,2.0,,2.0,1.0,,,5.0,10.0,,,1.0,,,82.0
38 ↓,"Leslie, Jack",,1,4,4,,,,2.0,,,,,,,,2.0,3.0,,,3.0,,,62.0
37 ↑,"Lonergan, Jesse",3,,3,6,1,,1.0,,,1.0,,1.0,,,,,6.0,,,,,,30.0
19,"Lynch, Tom",12,7,6,18,3,1.0,2.0,2.0,1.0,3.0,,,3.0,,,8.0,10.0,2.0,4.0,3.0,,,96.0
4,"Martin, Jack",14,7,5,19,4,,,2.0,,4.0,1.0,1.0,,1.0,,10.0,9.0,3.0,5.0,1.0,2.0,,81.0
32,"Matera, Brandon",18,9,4,22,2,2.0,,3.0,5.0,2.0,,2.0,,1.0,,4.0,20.0,,2.0,3.0,,1.0,80.0
1,"OMeara, Jaeger",8,2,7,15,,,,3.0,,2.0,4.0,2.0,1.0,,,10.0,6.0,1.0,,4.0,,,71.0
10,"Prestia, Dion",11,3,19,30,,,,4.0,,5.0,8.0,3.0,2.0,2.0,,12.0,17.0,1.0,,,,1.0,84.0
35,"Rischitelli, Michael",15,7,19,34,1,,,5.0,1.0,4.0,5.0,1.0,3.0,,,10.0,23.0,,,1.0,,1.0,91.0
6,"Sexton, Alex",7,2,4,11,1,,,2.0,,4.0,1.0,2.0,,1.0,,7.0,7.0,,1.0,4.0,,,82.0
26,"Shaw, Matt",8,8,8,16,,,,2.0,2.0,3.0,1.0,1.0,,1.0,,2.0,14.0,,,1.0,1.0,1.0,78.0
25,"Stanley, Danny",3,2,7,10,,,,1.0,1.0,2.0,,1.0,,,,2.0,8.0,,,2.0,,,94.0
24,"Swallow, David",13,2,8,21,1,3.0,2.0,6.0,1.0,3.0,8.0,2.0,2.0,1.0,,16.0,8.0,,,,,1.0,64.0
48,"Tape, Seb",5,1,6,11,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,7.0,4.0,,,3.0,,,87.0
16,"Thompson, Rory",6,3,6,12,,,,3.0,2.0,,,1.0,,1.0,,5.0,6.0,,,6.0,,,94.0
14,"Warnock, Matthew",5,4,6,11,,,,3.0,2.0,,,2.0,,1.0,,10.0,2.0,2.0,,12.0,,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,84,165,358,15,9.0,27.0,53.0,33.0,46.0,34.0,35.0,14.0,14.0,,132.0,233.0,10.0,14.0,54.0,7.0,10.0,
Opposition,Opposition,197,92,136,333,23,13.0,57.0,51.0,28.0,58.0,42.0,31.0,14.0,14.0,6.0,122.0,209.0,11.0,16.0,44.0,19.0,18.0,
