Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
6,"Barnes, John",27y 56d,106 (62-2-42 59.43%),44 (0.42),94 (56-1-37 60.11%),32 (0.34)
30,"Biddiscombe, Craig",19y 310d,11 (6-1-4 59.09%),1 (0.09),←,
9,"Breuer, Shayne",23y 321d,65 (43-1-21 66.92%),75 (1.15),←,
2,"Colbert, Leigh",21y 50d,59 (40-1-18 68.64%),18 (0.31),←,
36,"Graham, Ben",22y 268d,44 (31-0-13 70.45%),3 (0.07),←,
19,"Hall, Derek",25y 241d,31 (20-1-10 66.13%),29 (0.94),29 (18-1-10 63.79%),26 (0.90)
14,"Handley, Steven",26y 4d,67 (42-0-25 62.69%),26 (0.39),←,
32,"Hocking, Garry",27y 293d,181 (106-2-73 59.12%),164 (0.91),←,
13,"Kilpatrick, Glenn",23y 333d,34 (18-0-16 52.94%),4 (0.12),8 (4-0-4 50.00%),
1,"King, Steven",17y 248d,10 (5-0-5 50.00%),3 (0.30),←,
21,"Mansfield, Michael",24y 354d,112 (68-1-43 61.16%),61 (0.54),←,
17,"McGrath, Tim",25y 294d,116 (75-1-40 65.09%),10 (0.09),109 (71-1-37 65.60%),10 (0.09)
28,"McKinnon, Martin",21y 22d,42 (20-1-21 48.81%),15 (0.36),17 (10-1-6 61.76%),8 (0.47)
15,"Riccardi, Peter",23y 223d,99 (65-1-33 66.16%),103 (1.04),←,
42,"Robbins, Matthew",19y 80d,1 (0-0-1 0.00%),,←,
27,"Sanderson, Brenton",22y 151d,38 (22-1-15 59.21%),9 (0.24),28 (20-1-7 73.21%),4 (0.14)
12,"Sholl, Brad",23y 260d,43 (27-1-15 63.95%),5 (0.12),41 (27-1-13 67.07%),5 (0.12)
37,"Simpson, Sean",26y 102d,92 (57-1-34 62.50%),15 (0.16),85 (56-1-28 66.47%),14 (0.16)
26,"Stoneham, Barry",28y 169d,167 (99-2-66 59.88%),156 (0.93),←,
10,"Tanner, Grant",26y 3d,49 (31-1-17 64.29%),24 (0.49),←,
11,"Tudor, Leigh",26y 306d,67 (40-0-27 59.70%),58 (0.87),59 (37-0-22 62.71%),52 (0.88)
Totals,Totals,24y 3d,1434 (877-18-539 61.16%),823 (0.57),,
C,"Ayres, Gary",35y 303d,42 (28-1-13 67.86%),,←,
