Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
20,"Black, Simon",30y 113d,249 (149-3-97 60.44%),152 (0.61),←,
17,"Brennan, Jared",24y 362d,94 (47-2-45 51.06%),64 (0.68),←,
16,"Brown, Jonathan",27y 269d,177 (113-2-62 64.41%),401 (2.27),←,
1,"Clark, Mitch",21y 279d,39 (19-1-19 50.00%),24 (0.62),←,
22,"Collier, Tom",20y 122d,12 (6-0-6 50.00%),1 (0.08),←,
34,"Dalziell, Bradd",22y 132d,14 (6-0-8 42.86%),4 (0.29),←,
39,"Drummond, Josh",26y 97d,59 (29-1-29 50.00%),23 (0.39),←,
42,"Hanley, Pearce",20y 252d,3 (1-0-2 33.33%),,←,
26,"Macdonald, Joel",24y 288d,75 (43-0-32 57.33%),6 (0.08),←,
9,"McGrath, Ashley",26y 66d,130 (73-1-56 56.54%),102 (0.78),←,
21,"Merrett, Daniel",24y 225d,81 (37-2-42 46.91%),16 (0.20),←,
8,"Notting, Tim",30y 277d,205 (121-3-81 59.76%),138 (0.67),←,
24,"Patfull, Joel",24y 230d,71 (33-2-36 47.89%),19 (0.27),←,
31,"Polkinghorne, James",20y 185d,17 (11-0-6 64.71%),12 (0.71),←,
6,"Power, Luke",29y 198d,234 (138-2-94 59.40%),197 (0.84),←,
2,"Proud, Albert",20y 322d,22 (12-0-10 54.55%),4 (0.18),←,
30,"Redden, Jack",18y 228d,3 (3-0-0 100.00%),3 (1.00),←,
10,"Rich, Daniel",19y 48d,17 (11-0-6 64.71%),10 (0.59),←,
35,"Rischitelli, Michael",23y 198d,82 (39-2-41 48.78%),33 (0.40),←,
3,"Sheldon, Sam",20y 139d,12 (9-0-3 75.00%),1 (0.08),←,
11,"Sherman, Justin",22y 180d,90 (39-2-49 44.44%),65 (0.72),←,
32,"Stiller, Cheynee",23y 83d,61 (27-2-32 45.90%),15 (0.25),←,
Totals,Totals,23y 295d,1747 (966-25-756 55.29%),1290 (0.74),,
C,"Voss, Michael",34y 18d,17 (11-0-6 64.71%),,←,
