Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",8,2,6,14,,,,1.0,,,,,2.0,1.0,,,,,,,,,
32,"Bourke, David",6,1,2,8,,,2.0,3.0,,,,,1.0,,,,,,,,,,
22,"Bower, Nathan",11,2,,11,,,,2.0,,,,,1.0,1.0,,,,,,,,,
17,"Broderick, Paul",3,,8,11,,,,1.0,,,,,,,,,,,,,,,
21,"Bulluss, Paul",7,3,6,13,,,1.0,2.0,,,,,3.0,,,,,,,,,,
9,"Campbell, Wayne",17,1,12,29,,,,2.0,,,,,2.0,,,,,,,,,,
10,"Daffy, Nick",7,2,2,9,2,,,,,,,,1.0,,,,,,,,,,
14,"Dear, Greg",2,,,2,,,4.0,2.0,,,,,1.0,,,,,,,,,,
18,"Edwards, Stuart",4,2,1,5,1,2.0,1.0,1.0,,,,,,,,,,,,,,,
25,"Gale, Brendon",6,4,5,11,,,8.0,3.0,,,,,1.0,5.0,,,,,,,,,
11,"Gale, Michael",4,3,10,14,,,,4.0,,,,,1.0,,,,,,,,,,
3,"Kellaway, Duncan",3,3,4,7,,,,4.0,,,,,,,,,,,,,,,
33,"Knights, Matthew",9,,8,17,,,,5.0,,,,,2.0,,,,,,,,,,
27,"Maxfield, Stuart",17,2,4,21,2,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
28,"Merenda, Mark",8,1,,8,,,,,,,,,,1.0,,,,,,,,,
6,"Naish, Chris",12,2,,12,4,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
19,"Neeld, Mark",3,,1,4,,,,2.0,,,,,1.0,,,,,,,,,,
12,"Richardson, Matthew",11,7,2,13,5,,,2.0,,,,,1.0,1.0,,,,,,,,,
5,"Tape, Jamie",8,1,2,10,,,,,,,,,1.0,,,,,,,,,,
41,"Turner, Scott",2,2,2,4,,,,,,,,,,1.0,,,,,,,,,
36,"Wigney, Stuart",7,2,3,10,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,155,40,78,233,14,7.0,16.0,38.0,,,,,21.0,13.0,,,,,,,,,
Opposition,Opposition,217,98,131,348,24,19.0,22.0,29.0,,,,,13.0,21.0,6.0,,,,,,,,
