Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",28y 30d,109 (56-2-51 52.29%),8 (0.07),←,
35,"Broad, Nathan",25y 347d,32 (26-0-6 81.25%),,←,
7,"Butler, Dan",22y 298d,40 (30-0-10 75.00%),49 (1.23),←,
11,"Castagna, Jason",22y 259d,53 (36-0-17 67.92%),54 (1.02),←,
9,"Cotchin, Trent",28y 355d,222 (119-2-101 54.05%),123 (0.55),←,
10,"Edwards, Shane",30y 154d,233 (114-5-114 50.00%),156 (0.67),←,
5,"Ellis, Brandon",25y 237d,154 (91-1-62 59.42%),49 (0.32),←,
34,"Graham, Jack",21y 31d,25 (21-0-4 84.00%),11 (0.44),←,
2,"Grimes, Dylan",27y 255d,129 (80-0-49 62.02%),3 (0.02),←,
13,"Higgins, Jack",20y 9d,22 (18-0-4 81.82%),20 (0.91),←,
23,"Lambert, Kane",27y 122d,76 (49-0-27 64.47%),43 (0.57),←,
19,"Lynch, Tom",26y 148d,133 (38-1-94 28.95%),260 (1.95),2 (1-0-1 50.00%),6 (3.00)
31,"Markov, Oleg",22y 324d,16 (6-0-10 37.50%),3 (0.19),←,
4,"Martin, Dustin",27y 275d,203 (110-2-91 54.68%),218 (1.07),←,
33,"McIntosh, Kamdyn",24y 359d,76 (51-0-25 67.11%),20 (0.26),←,
25,"Nankervis, Toby",24y 228d,61 (44-0-17 72.13%),24 (0.39),49 (37-0-12 75.51%),21 (0.43)
3,"Prestia, Dion",26y 167d,132 (55-0-77 41.67%),44 (0.33),37 (29-0-8 78.38%),14 (0.38)
8,"Riewoldt, Jack",30y 148d,251 (125-4-122 50.60%),608 (2.42),←,
17,"Rioli, Daniel",21y 346d,57 (35-0-22 61.40%),52 (0.91),←,
15,"Short, Jayden",23y 63d,58 (36-0-22 62.07%),19 (0.33),←,
1,"Vlastuin, Nick",24y 343d,119 (74-0-45 62.18%),25 (0.21),←,
16,"Weller, Maverick",27y 43d,123 (38-2-83 31.71%),59 (0.48),2 (1-0-1 50.00%),1 (0.50)
Totals,Totals,25y 190d,2324 (1252-19-1053 53.87%),1848 (0.80),,
C,"Hardwick, Damien",46y 222d,208 (112-2-94 54.33%),,←,
