West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Braun, Michael",7,5,17.0,24,,,,5.0,,4.0,1.0,4.0,,,,7,17,,,5.0,,1.0,91.0
9,"Cousins, Ben",18,6,6.0,24,2.0,,,1.0,1.0,5.0,2.0,3.0,1.0,2.0,,5,18,,1.0,,2.0,,92.0
20,"Cox, Dean",17,9,7.0,24,,1.0,29.0,4.0,2.0,7.0,3.0,1.0,2.0,,3.0,5,19,,,2.0,1.0,,79.0
32,"Embley, Andrew",17,10,10.0,27,,2.0,1.0,1.0,3.0,3.0,,2.0,2.0,,2.0,5,23,,,1.0,6.0,,98.0
7,"Fletcher, Chad",7,1,5.0,12,1.0,1.0,,6.0,,6.0,1.0,5.0,1.0,2.0,,3,8,,,,2.0,,63.0
23,"Glass, Darren",1,3,9.0,10,,,1.0,2.0,1.0,,,1.0,,1.0,,3,8,1.0,,5.0,1.0,,86.0
22,"Graham, Jaymie",5,4,1.0,6,3.0,1.0,,,1.0,,,3.0,1.0,2.0,,5,1,3.0,3.0,3.0,,,82.0
39,"Hunter, Adam",8,8,13.0,21,,1.0,,3.0,,1.0,2.0,4.0,,2.0,,7,15,2.0,2.0,3.0,,,90.0
38,"Jones, Brett",3,2,3.0,6,,,,,,,,1.0,1.0,,,1,7,,,3.0,,,51.0
18,"Jones, Rowan",13,9,21.0,34,1.0,,,6.0,1.0,4.0,3.0,2.0,2.0,,,8,25,,1.0,,1.0,,96.0
3,"Judd, Chris",9,1,14.0,23,,1.0,,8.0,3.0,3.0,6.0,3.0,2.0,3.0,,14,9,1.0,,2.0,4.0,,89.0
4,"Kerr, Daniel",9,4,16.0,25,,,,5.0,1.0,3.0,8.0,1.0,2.0,,,12,15,,,1.0,5.0,1.0,87.0
21,"Lynch, Quinten",5,3,,5,1.0,1.0,,1.0,,1.0,,3.0,1.0,2.0,,2,4,,,2.0,,,69.0
31,"Nicoski, Mark",15,5,5.0,20,,,,3.0,3.0,3.0,,2.0,,,,3,13,,,3.0,,,90.0
24,"Rosa, Matt",20,9,7.0,27,,1.0,,2.0,5.0,2.0,1.0,3.0,1.0,1.0,,5,20,,,,2.0,,75.0
28,"Sampi, Ashley",5,4,4.0,9,2.0,2.0,,1.0,,,,,,,,5,4,2.0,2.0,3.0,,1.0,74.0
14,"Seaby, Mark",2,5,7.0,9,,,5.0,2.0,,,,2.0,,1.0,,4,6,,,2.0,,,33.0
37,"Selwood, Adam",8,3,5.0,13,,,,3.0,5.0,,,,,,,3,8,,,6.0,3.0,,93.0
41,"Staker, Brent",11,8,7.0,18,3.0,1.0,1.0,,1.0,7.0,,,,,,11,7,3.0,1.0,1.0,,1.0,97.0
5,"Stenglein, Tyson",8,5,5.0,13,,,,,2.0,1.0,,,1.0,,,6,6,1.0,,7.0,2.0,,100.0
8,"Waters, Beau",12,6,5.0,17,,,,2.0,1.0,1.0,2.0,4.0,1.0,1.0,,3,14,,,4.0,,,77.0
44,"Wirrpanda, David",14,5,4.0,18,,,,2.0,3.0,,1.0,3.0,2.0,2.0,,5,15,,,,2.0,,87.0
Totals,Totals,214,115,171.0,385,13.0,12.0,37.0,57.0,33.0,51.0,30.0,47.0,20.0,19.0,5.0,122,262,13.0,10.0,53.0,31.0,4.0,
Opposition,Opposition,193,101,150.0,343,13.0,10.0,21.0,49.0,38.0,54.0,28.0,60.0,19.0,20.0,1.0,121,229,8.0,11.0,47.0,20.0,6.0,
