Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",29y 285d,215 (150-1-64 70.00%),403 (1.87),←,
9,"Burgoyne, Shaun",37y 306d,386 (255-2-129 66.32%),300 (0.78),229 (158-2-69 69.43%),129 (0.56)
46,"Cousins, James",22y 156d,20 (9-0-11 45.00%),9 (0.45),←,
30,"Day, Will",19y 78d,7 (1-0-6 14.29%),1 (0.14),←,
8,"Frost, Sam",26y 360d,103 (40-0-63 38.83%),8 (0.08),12 (4-0-8 33.33%),
13,"Glass, Conor",22y 329d,19 (8-0-11 42.11%),2 (0.11),←,
41,"Hanrahan, Oliver",21y 361d,14 (9-0-5 64.29%),10 (0.71),←,
15,"Hardwick, Blake",23y 199d,77 (40-1-36 52.60%),5 (0.06),←,
27,"Hartley, Michael",27y 76d,45 (17-0-28 37.78%),1 (0.02),1 (0-0-1 0.00%),
17,"Howe, Daniel",24y 262d,63 (39-1-23 62.70%),11 (0.17),←,
4,"Impey, Jarman",25y 44d,120 (64-0-56 53.33%),53 (0.44),45 (24-0-21 53.33%),19 (0.42)
29,"Jiath, Changkuoth",21y 70d,4 (2-0-2 50.00%),,←,
7,"McEvoy, Ben",31y 42d,218 (123-3-92 57.11%),88 (0.40),127 (72-1-54 57.09%),61 (0.48)
3,"Mitchell, Tom",27y 83d,123 (71-1-51 58.13%),62 (0.50),58 (29-1-28 50.86%),24 (0.41)
23,"OBrien, Tim",26y 147d,73 (43-1-29 59.59%),56 (0.77),←,
25,"Patton, Jonathon",27y 94d,94 (46-3-45 50.53%),133 (1.41),5 (2-0-3 40.00%),3 (0.60)
14,"Scrimshaw, Jack",21y 353d,22 (9-0-13 40.91%),,18 (9-0-9 50.00%),
21,"Scully, Tom",29y 99d,184 (75-3-106 41.58%),86 (0.47),32 (14-0-18 43.75%),13 (0.41)
26,"Shiels, Liam",29y 115d,217 (144-1-72 66.59%),80 (0.37),←,
24,"Stratton, Ben",31y 174d,200 (132-1-67 66.25%),1 (0.00),←,
20,"Wingard, Chad",27y 24d,173 (88-1-84 51.16%),259 (1.50),26 (12-0-14 46.15%),27 (1.04)
5,"Worpel, James",21y 211d,45 (23-0-22 51.11%),15 (0.33),←,
Totals,Totals,26y 60d,2422 (1388-19-1015 57.31%),1583 (0.65),,
C,"Clarkson, Alastair",52y 117d,363 (220-2-141 60.88%),,←,
