Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",8,6,12,20,,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,5.0,18.0,,,,,1.0,96.0
21,"Black, Heath",9,3,7,16,,1.0,,3.0,2.0,5.0,1.0,2.0,1.0,1.0,,4.0,12.0,,,2.0,,1.0,61.0
26,"Bradley, Kepler",2,1,5,7,,1.0,,,,1.0,,3.0,,,,4.0,3.0,,,1.0,,,63.0
2,"Carr, Josh",10,4,9,19,1,,,5.0,1.0,3.0,2.0,2.0,1.0,1.0,,6.0,14.0,,1.0,2.0,,2.0,80.0
15,"Crowley, Ryan",10,4,8,18,,,,2.0,1.0,4.0,1.0,2.0,2.0,,,4.0,14.0,1.0,,1.0,,,86.0
33,"Farmer, Jeff",7,3,6,13,2,,,,1.0,1.0,3.0,1.0,,1.0,,6.0,7.0,,1.0,,,1.0,88.0
14,"Grover, Antoni",12,7,2,14,,,,3.0,3.0,,1.0,4.0,1.0,1.0,,3.0,10.0,,,2.0,,,96.0
35,"Ibbotson, Garrick",9,6,7,16,,,,4.0,,4.0,,1.0,,,,5.0,12.0,1.0,,1.0,2.0,,87.0
17,"Johnson, Mark",6,4,4,10,,,,3.0,2.0,,,2.0,,1.0,,2.0,8.0,,,2.0,,,96.0
37,"Johnson, Michael",19,15,11,30,,,,4.0,5.0,2.0,,1.0,1.0,,,8.0,22.0,1.0,,7.0,,,98.0
23,"Mayne, Chris",12,7,8,20,1,,,4.0,1.0,2.0,,1.0,1.0,,,6.0,14.0,,2.0,1.0,1.0,,94.0
8,"McManus, Shaun",3,,2,5,,,,,,1.0,1.0,,,,,1.0,4.0,,,,2.0,,43.0
18,"McPharlin, Luke",10,7,5,15,,,,3.0,5.0,2.0,,5.0,2.0,2.0,,7.0,7.0,3.0,,3.0,1.0,,100.0
16,"Mundy, David",8,3,14,22,,,1.0,3.0,4.0,2.0,,3.0,,,,4.0,17.0,,,,2.0,,79.0
10,"Palmer, Rhys",17,5,13,30,1,2.0,,4.0,1.0,8.0,4.0,9.0,3.0,1.0,,12.0,19.0,,3.0,1.0,1.0,,76.0
29,"Pavlich, Matthew",13,9,5,18,3,3.0,1.0,2.0,,4.0,2.0,4.0,,3.0,,11.0,7.0,7.0,5.0,1.0,,1.0,100.0
7,"Peake, Brett",7,3,6,13,,,,4.0,,1.0,1.0,,1.0,,,2.0,11.0,,,,1.0,,70.0
31,"Sandilands, Aaron",5,2,11,16,1,1.0,18.0,1.0,2.0,1.0,3.0,1.0,,,,11.0,5.0,1.0,1.0,3.0,,,96.0
6,"Solomon, Dean",10,4,3,13,,,,1.0,4.0,3.0,,5.0,1.0,2.0,,3.0,10.0,,,4.0,,,94.0
20,"Tarrant, Chris",14,8,5,19,1,2.0,,,,4.0,,2.0,,1.0,,6.0,11.0,1.0,3.0,,,,90.0
22,"Thornton, Scott",2,6,8,10,,,,1.0,2.0,,,1.0,,,,2.0,8.0,,,,1.0,,59.0
34,"Warnock, Robert",5,6,9,14,,,7.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,,6.0,8.0,,,,,,49.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,113,160,358,10,14.0,27.0,51.0,37.0,50.0,23.0,53.0,17.0,16.0,,118.0,241.0,15.0,16.0,31.0,11.0,6.0,
Opposition,Opposition,201,104,169,370,14,12.0,14.0,54.0,37.0,55.0,30.0,51.0,16.0,17.0,6.0,110.0,255.0,5.0,14.0,53.0,22.0,8.0,
