Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",29y 333d,150 (87-0-63 58.00%),5 (0.03),86 (58-0-28 67.44%),
14,"Bergman, Miles",22y 290d,77 (50-0-27 64.94%),20 (0.26),←,
10,"Boak, Travis",36y 2d,365 (193-1-171 53.01%),207 (0.57),←,
7,"Burgoyne, Jase",21y 19d,30 (15-0-15 50.00%),3 (0.10),←,
9,"Butters, Zak",23y 330d,113 (70-0-43 61.95%),65 (0.58),←,
33,"Byrne-Jones, Darcy",28y 318d,193 (116-0-77 60.10%),47 (0.24),←,
22,"Dixon, Charlie",33y 315d,217 (115-1-101 53.23%),354 (1.63),152 (96-0-56 63.16%),260 (1.71)
28,"Drew, Willem",25y 307d,101 (63-0-38 62.38%),18 (0.18),←,
31,"Evans, Francis",22y 346d,28 (21-0-7 75.00%),19 (0.68),21 (14-0-7 66.67%),16 (0.76)
43,"Evans, Logan",18y 301d,7 (5-0-2 71.43%),2 (0.29),←,
6,"Farrell, Kane",25y 139d,90 (56-0-34 62.22%),46 (0.51),←,
19,"Georgiades, Mitch",22y 310d,65 (42-0-23 64.62%),102 (1.57),←,
18,"Horne-Francis, Jason",21y 43d,59 (31-0-28 52.54%),39 (0.66),42 (29-0-13 69.05%),35 (0.83)
5,"Houston, Dan",27y 83d,166 (105-0-61 63.25%),41 (0.25),←,
34,"Jones, Lachie",22y 116d,50 (29-0-21 58.00%),6 (0.12),←,
44,"Mead, Jackson",22y 308d,38 (22-0-16 57.89%),9 (0.24),←,
42,"Narkle, Quinton",26y 244d,52 (35-0-17 67.31%),25 (0.48),11 (8-0-3 72.73%),7 (0.64)
27,"Ratugolea, Esava",26y 10d,92 (60-1-31 65.76%),42 (0.46),17 (11-0-6 64.71%),4 (0.24)
15,"Rioli, Willie",29y 60d,84 (55-0-29 65.48%),115 (1.37),33 (24-0-9 72.73%),55 (1.67)
1,"Rozee, Connor",24y 194d,123 (77-0-46 62.60%),109 (0.89),←,
24,"Sweet, Jordon",26y 183d,22 (16-0-6 72.73%),5 (0.23),11 (7-0-4 63.64%),3 (0.27)
16,"Wines, Ollie",29y 301d,247 (147-0-100 59.51%),100 (0.40),←,
25,"Zerk-Thatcher, Brandon",25y 344d,71 (37-1-33 52.82%),,20 (13-0-7 65.00%),
Totals,Totals,25y 308d,2440 (1447-4-989 59.30%),1379 (0.57),,
C,"Hinkley, Ken",57y 308d,268 (161-0-107 60.07%),,←,
