Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Anderson, Greg",11,3,2,13,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
26,"Bickley, Mark",8,4,10,18,,,,3.0,,,,,,2.0,,,,,,,,,
21,"Brown, David",10,,4,14,2,3.0,,2.0,,,,,,3.0,,,,,,,,,
34,"Hart, Ben",6,1,5,11,,,,,,,,,1.0,1.0,,,,,,,,,
17,"Hodges, Scott",3,1,,3,1,1.0,,,,,,,,1.0,,,,,,,,,
2,"Jarman, Andrew",10,3,14,24,,2.0,,4.0,,,,,1.0,2.0,,,,,,,,,
13,"Lee, Scott",3,,1,4,,,,,,,,,,,,,,,,,,,
27,"Liptak, Matthew",11,2,9,20,1,2.0,,,,,,,1.0,3.0,,,,,,,,,
18,"Maynard, Rodney",5,2,10,15,,,,2.0,,,,,2.0,1.0,,,,,,,,,
10,"McDermott, Chris",15,4,9,24,,,,1.0,,,,,1.0,1.0,,,,,,,,,
11,"McGuinness, Tony",19,4,9,28,,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
6,"Modra, Tony",11,6,3,14,6,1.0,,,,,,,,,,,,,,,,,
15,"Pittman, David",4,5,4,8,,,,2.0,,,,,2.0,1.0,,,,,,,,,
52,"Rehn, Shaun",10,8,11,21,,1.0,14.0,5.0,,,,,1.0,1.0,,,,,,,,,
32,"Ricciuto, Mark",17,4,3,20,,,,3.0,,,,,3.0,3.0,,,,,,,,,
7,"Smart, Nigel",13,4,4,17,2,1.0,1.0,2.0,,,,,,2.0,,,,,,,,,
12,"Tregenza, Simon",14,,9,23,,,,3.0,,,,,,1.0,,,,,,,,,
49,"Viska, Mark",7,5,8,15,,,,3.0,,,,,2.0,1.0,,,,,,,,,
33,"Weidemann, Wayne",10,5,7,17,,1.0,,6.0,,,,,,4.0,,,,,,,,,
14,"Wigney, Stuart",3,3,3,6,1,,1.0,,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,64,125,315,14,16.0,16.0,40.0,,,,,15.0,32.0,,,,,,,,,
Opposition,Opposition,188,62,120,308,17,9.0,31.0,36.0,,,,,32.0,15.0,,,,,,,,,
