Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",21y 230d,34 (22-0-12 64.71%),74 (2.18),←,
17,"Beams, Dayne",19y 206d,17 (11-0-6 64.71%),14 (0.82),←,
15,"Brown, Leigh",27y 195d,202 (93-1-108 46.29%),92 (0.46),21 (15-0-6 71.43%),8 (0.38)
32,"Cloke, Travis",22y 185d,98 (55-0-43 56.12%),116 (1.18),←,
1,"Davis, Leon",28y 81d,182 (93-0-89 51.10%),236 (1.30),←,
4,"Didak, Alan",26y 203d,156 (89-0-67 57.05%),214 (1.37),←,
25,"Fraser, Josh",27y 244d,191 (104-0-87 54.45%),151 (0.79),←,
26,"Johnson, Ben",28y 154d,183 (97-0-86 53.01%),52 (0.28),←,
24,"Lockyer, Tarkyn",29y 311d,214 (107-0-107 50.00%),141 (0.66),←,
8,"Lumumba, Heritier",22y 295d,83 (49-0-34 59.04%),6 (0.07),←,
5,"Maxwell, Nick",26y 95d,116 (65-0-51 56.03%),26 (0.22),←,
3,"McCarthy, John",19y 291d,8 (4-0-4 50.00%),4 (0.50),←,
7,"Medhurst, Paul",27y 269d,157 (84-0-73 53.50%),262 (1.67),58 (34-0-24 58.62%),96 (1.66)
11,"OBree, Shane",30y 175d,238 (122-0-116 51.26%),84 (0.35),219 (113-0-106 51.60%),81 (0.37)
10,"Pendlebury, Scott",21y 242d,76 (44-0-32 57.89%),43 (0.57),←,
35,"Prestigiacomo, Simon",31y 218d,218 (98-0-120 44.95%),3 (0.01),←,
23,"Rocca, Anthony",32y 22d,242 (117-0-125 48.35%),415 (1.71),220 (106-0-114 48.18%),404 (1.84)
39,"Shaw, Heath",23y 283d,90 (51-0-39 56.67%),20 (0.22),←,
22,"Sidebottom, Steele",18y 247d,9 (6-0-3 66.67%),3 (0.33),←,
36,"Swan, Dane",25y 193d,123 (67-0-56 54.47%),76 (0.62),←,
13,"Thomas, Dale",22y 77d,83 (49-0-34 59.04%),68 (0.82),←,
34,"Toovey, Alan",22y 167d,39 (25-0-14 64.10%),6 (0.15),←,
Totals,Totals,25y 116d,2759 (1452-1-1306 52.63%),2106 (0.76),,
C,"Malthouse, Mick",56y 20d,611 (343-4-264 56.46%),,233 (120-0-113 51.50%),
