North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",9,4.0,7.0,16,,,,,,,,,1.0,4.0,,,,,,,,,
14,"Armstrong, Matt",11,2.0,6.0,17,1.0,,,2.0,,,,,2.0,,,,,,,,,,
1,"Barnett, John",2,1.0,,2,1.0,,,1.0,,,,,,,,,,,,,,,
12,"Blakey, John",6,3.0,2.0,8,,,,2.0,,,,,1.0,,,,,,,,,,
9,"Campbell, Warren",5,1.0,,5,,1.0,,1.0,,,,,,1.0,,,,,,,,,
16,"Capuano, Mathew",6,2.0,4.0,10,,,10.0,,,,,,,1.0,,,,,,,,,
18,"Carey, Wayne",14,8.0,8.0,22,3.0,3.0,,,,,,,2.0,,,,,,,,,,
23,"Clarkson, Alastair",6,1.0,4.0,10,,1.0,,,,,,,2.0,,,,,,,,,,
25,"Daniltchenko, Jason",4,3.0,5.0,9,,,,,,,,,2.0,1.0,,,,,,,,,
34,"King, David",12,1.0,,12,,,,1.0,,,,,1.0,1.0,3.0,,,,,,,,
35,"Longmire, John",8,4.0,4.0,12,6.0,1.0,,,,,,,1.0,1.0,,,,,,,,,
4,"Martyn, Mick",6,2.0,1.0,7,,,,,,,,,1.0,,,,,,,,,,
31,"McKernan, Corey",7,1.0,6.0,13,1.0,1.0,4.0,1.0,,,,,,2.0,,,,,,,,,
13,"Nichols, Trent",11,1.0,1.0,12,1.0,,,,,,,,1.0,,,,,,,,,,
20,"Reynolds, Keenan",7,1.0,4.0,11,,1.0,1.0,,,,,,1.0,,,,,,,,,,
22,"Roberts, Mark",1,,4.0,5,,,,,,,,,,,,,,,,,,,
2,"Schwass, Wayne",16,1.0,3.0,19,,,,4.0,,,,,,,1.0,,,,,,,,
8,"Scott, Robert",9,4.0,3.0,12,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,
24,"Sholl, Craig",8,2.0,1.0,9,,,,2.0,,,,,,,,,,,,,,,
15,"Smith, Ross",7,,2.0,9,,,,1.0,,,,,1.0,1.0,,,,,,,,,
10,"Stevens, Anthony",20,4.0,5.0,25,2.0,1.0,,4.0,,,,,,3.0,,,,,,,,,
Totals,Totals,175,46.0,70.0,245,16.0,10.0,15.0,20.0,,,,,16.0,16.0,4.0,,,,,,,,
Opposition,Opposition,178,59.0,116.0,294,12.0,15.0,26.0,17.0,,,,,16.0,16.0,2.0,,,,,,,,
