North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",22y 89d,16 (8-1-7 53.13%),9 (0.56),←,
28,"Bastinac, Ryan",19y 12d,14 (7-0-7 50.00%),3 (0.21),←,
33,"Campbell, Matt",23y 164d,55 (29-1-25 53.64%),56 (1.02),←,
10,"Cunnington, Ben",19y 4d,10 (6-0-4 60.00%),1 (0.10),←,
11,"Firrito, Michael",26y 219d,141 (69-2-70 49.65%),24 (0.17),←,
32,"Garlett, Cruize",21y 120d,11 (6-0-5 54.55%),3 (0.27),←,
22,"Goldstein, Todd",22y 3d,30 (15-1-14 51.67%),15 (0.50),←,
24,"Greenwood, Levi",21y 135d,20 (9-1-10 47.50%),2 (0.10),←,
6,"Hansen, Lachlan",21y 321d,43 (20-1-22 47.67%),25 (0.58),←,
29,"Harvey, Brent",32y 51d,293 (159-3-131 54.78%),334 (1.14),←,
2,"Lower, Ed",23y 11d,38 (22-1-15 59.21%),16 (0.42),←,
1,"McIntosh, Hamish",25y 303d,91 (38-2-51 42.86%),46 (0.51),←,
42,"McMahon, Scott",24y 32d,63 (31-1-31 50.00%),25 (0.40),←,
30,"Pratt, Daniel",27y 105d,105 (51-1-53 49.05%),9 (0.09),102 (50-1-51 49.51%),8 (0.08)
3,"Rawlings, Brady",29y 24d,215 (107-2-106 50.23%),60 (0.28),←,
9,"Swallow, Andrew",23y 32d,76 (33-1-42 44.08%),37 (0.49),←,
12,"Thomas, Lindsay",22y 126d,68 (31-2-35 47.06%),90 (1.32),←,
16,"Thompson, Scott",24y 56d,42 (14-2-26 35.71%),,←,
5,"Warren, Ben",21y 143d,19 (8-0-11 42.11%),24 (1.26),←,
8,"Wells, Daniel",25y 151d,143 (72-2-69 51.05%),82 (0.57),←,
19,"Wright, Sam",19y 354d,17 (7-0-10 41.18%),11 (0.65),←,
7,"Ziebell, Jack",19y 126d,24 (11-0-13 45.83%),4 (0.17),←,
Totals,Totals,23y 134d,1534 (753-24-757 49.09%),876 (0.57),,
C,"Scott, Brad",34y 62d,14 (7-0-7 50.00%),,←,
