Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",29y 269d,172 (96-0-76 55.81%),23 (0.13),←,
35,"Biglands, Rhett",28y 363d,132 (80-0-52 60.61%),57 (0.43),←,
44,"Bock, Nathan",23y 166d,39 (23-0-16 58.97%),17 (0.44),←,
10,"Bode, Matthew",27y 65d,105 (57-0-48 54.29%),93 (0.89),76 (46-0-30 60.53%),68 (0.89)
4,"Clarke, Matthew",32y 349d,246 (122-2-122 50.00%),36 (0.15),116 (60-0-56 51.72%),17 (0.15)
11,"Doughty, Michael",27y 28d,98 (63-0-35 64.29%),29 (0.30),←,
26,"Douglas, Richard",19y 208d,2 (1-0-1 50.00%),1 (0.50),←,
9,"Edwards, Tyson",30y 27d,241 (132-0-109 54.77%),155 (0.64),←,
36,"Goodwin, Simon",29y 250d,192 (111-0-81 57.81%),113 (0.59),←,
18,"Johncock, Graham",23y 316d,107 (63-0-44 58.88%),79 (0.74),←,
3,"Massie, Kris",26y 95d,106 (62-0-44 58.49%),21 (0.20),63 (36-0-27 57.14%),9 (0.14)
39,"Mattner, Martin",24y 27d,77 (48-0-29 62.34%),13 (0.17),←,
22,"Perrie, Ian",27y 146d,100 (58-0-42 58.00%),111 (1.11),←,
40,"Porplyzia, Jason",21y 279d,9 (7-0-2 77.78%),10 (1.11),←,
33,"Reilly, Brent",22y 294d,66 (43-0-23 65.15%),29 (0.44),←,
25,"Rutten, Ben",23y 97d,58 (40-0-18 68.97%),5 (0.09),←,
12,"Shirley, Robert",26y 85d,97 (57-0-40 58.76%),20 (0.21),←,
27,"Stevens, Scott",24y 230d,54 (25-1-28 47.22%),34 (0.63),29 (15-0-14 51.72%),17 (0.59)
5,"Thompson, Scott",23y 172d,84 (51-0-33 60.71%),66 (0.79),45 (33-0-12 73.33%),49 (1.09)
15,"Torney, Jason",29y 78d,170 (92-1-77 54.41%),25 (0.15),52 (33-0-19 63.46%),9 (0.17)
7,"van Berlo, Nathan",20y 88d,28 (20-0-8 71.43%),6 (0.21),←,
17,"Welsh, Scott",27y 269d,142 (83-0-59 58.45%),249 (1.75),106 (57-0-49 53.77%),219 (2.07)
Totals,Totals,25y 327d,2325 (1334-4-987 57.38%),1192 (0.51),,
C,"Craig, Neil",50y 234d,56 (38-0-18 67.86%),,←,
