Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
17,"Ballantyne, Hayden",21y 354d,2 (0-0-2 0.00%),3 (1.50),←,
26,"Bradley, Kepler",23y 234d,65 (15-1-49 23.85%),27 (0.42),16 (2-0-14 12.50%),13 (0.81)
48,"Broughton, Greg",22y 279d,7 (0-0-7 0.00%),,←,
30,"Clarke, Zac",19y 99d,2 (0-0-2 0.00%),,←,
40,"de Boer, Matt",19y 117d,9 (2-0-7 22.22%),4 (0.44),←,
25,"Dodd, Steven",26y 15d,90 (39-0-51 43.33%),7 (0.08),←,
41,"Duffield, Paul",24y 150d,37 (12-0-25 32.43%),11 (0.30),←,
27,"Gilmore, Daniel",26y 125d,43 (21-0-22 48.84%),9 (0.21),←,
14,"Grover, Antoni",29y 116d,159 (68-0-91 42.77%),19 (0.12),←,
4,"Hasleby, Paul",28y 23d,180 (75-0-105 41.67%),107 (0.59),←,
11,"Headland, Des",28y 165d,156 (93-0-63 59.62%),164 (1.05),104 (53-0-51 50.96%),112 (1.08)
32,"Hill, Stephen",19y 65d,14 (3-0-11 21.43%),7 (0.50),←,
19,"Hinkley, Clayton",20y 134d,12 (4-0-8 33.33%),3 (0.25),←,
5,"Ibbotson, Garrick",21y 112d,34 (9-0-25 26.47%),10 (0.29),←,
18,"McPharlin, Luke",27y 216d,146 (71-0-75 48.63%),106 (0.73),134 (63-0-71 47.01%),103 (0.77)
16,"Mundy, David",23y 350d,100 (44-0-56 44.00%),34 (0.34),←,
7,"Peake, Brett",26y,70 (32-0-38 45.71%),41 (0.59),←,
31,"Sandilands, Aaron",26y 211d,129 (61-0-68 47.29%),44 (0.34),←,
3,"Schammer, Byron",24y 14d,119 (59-0-60 49.58%),37 (0.31),←,
8,"Suban, Nick",19y 57d,14 (3-0-11 21.43%),4 (0.29),←,
20,"Tarrant, Chris",28y 290d,212 (91-0-121 42.92%),358 (1.69),51 (16-0-35 31.37%),59 (1.16)
22,"Thornton, Scott",26y 297d,84 (36-0-48 42.86%),20 (0.24),←,
Totals,Totals,24y 89d,1684 (738-1-945 43.82%),1015 (0.60),,
C,"Harvey, Mark",44y 24d,43 (13-0-30 30.23%),,←,
