St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",20y 249d,16 (4-0-12 25.00%),5 (0.31),←,
20,"Armitage, David",27y 362d,140 (56-1-83 40.36%),84 (0.60),←,
27,"Bruce, Josh",24y 4d,58 (14-1-43 25.00%),81 (1.40),44 (13-1-30 30.68%),78 (1.77)
21,"Delaney, Luke",26y 354d,60 (23-0-37 38.33%),1 (0.02),34 (9-0-25 26.47%),
7,"Dunstan, Luke",21y 135d,46 (15-1-30 33.70%),23 (0.50),←,
14,"Geary, Jarryn",27y 355d,132 (68-1-63 51.89%),21 (0.16),←,
19,"Gilbert, Sam",29y 298d,169 (94-5-70 57.10%),35 (0.21),←,
22,"Gresham, Jade",18y 293d,9 (4-0-5 44.44%),6 (0.67),←,
1,"Hickey, Tom",25y 98d,53 (14-1-38 27.36%),19 (0.36),41 (13-1-27 32.93%),14 (0.34)
9,"Lee, Tom",25y 162d,16 (3-0-13 18.75%),18 (1.13),←,
28,"Membrey, Tim",22y 17d,20 (8-1-11 42.50%),29 (1.45),19 (7-1-11 39.47%),29 (1.53)
41,"Minchington, Darren",22y 186d,16 (4-1-11 28.13%),14 (0.88),←,
11,"Montagna, Leigh",32y 223d,261 (136-5-120 53.07%),147 (0.56),←,
16,"Newnes, Jack",23y 109d,81 (24-1-56 30.25%),17 (0.21),←,
42,"Pierce, Lewis",21y 209d,1 (1-0-0 100.00%),1 (1.00),←,
17,"Roberton, Dylan",24y 357d,92 (38-0-54 41.30%),11 (0.12),55 (16-0-39 29.09%),6 (0.11)
6,"Ross, Sebastian",23y 36d,49 (13-1-35 27.55%),7 (0.14),←,
5,"Savage, Shane",25y 159d,102 (54-1-47 53.43%),53 (0.52),46 (13-1-32 29.35%),16 (0.35)
3,"Steven, Jack",26y 76d,124 (45-2-77 37.10%),84 (0.68),←,
29,"Webster, Jimmy",22y 350d,49 (13-1-35 27.55%),2 (0.04),←,
44,"Weller, Maverick",24y 120d,80 (18-1-61 23.13%),30 (0.38),48 (12-1-35 26.04%),27 (0.56)
34,"Wright, Nathan",22y 117d,21 (6-0-15 28.57%),,←,
Totals,Totals,24y 194d,1595 (655-24-916 41.07%),688 (0.43),,
C,"Richardson, Alan",51y 26d,57 (15-1-41 27.19%),,56 (15-1-40 27.68%),
