North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",8,,1,9,2,1.0,,,,,,,,,,,,,,,,,
44,"Brayshaw, Mark",15,4,3,18,,,,2.0,,,,,1.0,,,,,,,,,,
22,"Bryce, Paul",9,2,1,10,,,3.0,,,,,,4.0,1.0,,,,,,,,,
14,"Buckley, Ben",8,6,13,21,,,,1.0,,,,,1.0,2.0,,,,,,,,,
18,"Carey, Wayne",11,4,6,17,3,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
30,"Chandler, Jeff",6,,7,13,,,,3.0,,,,,1.0,,,,,,,,,,
27,"Crocker, Darren",17,7,7,24,,2.0,,2.0,,,,,,1.0,2.0,,,,,,,,
6,"Fairley, Ian",8,2,3,11,1,,,2.0,,,,,1.0,2.0,,,,,,,,,
31,"Gallagher, Michael",2,1,3,5,,,9.0,,,,,,,,,,,,,,,,
29,"German, Peter",1,1,2,3,,,,,,,,,,,,,,,,,,,
34,"Hepburn, Mark",6,3,2,8,,,11.0,1.0,,,,,1.0,1.0,,,,,,,,,
9,"Larkin, Matthew",8,1,7,15,1,2.0,,1.0,,,,,,1.0,,,,,,,,,
35,"Longmire, John",14,8,2,16,6,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
4,"Martyn, Mick",9,2,4,13,,,,,,,,,2.0,1.0,,,,,,,,,
16,"McCarthy, John",12,1,5,17,,,1.0,2.0,,,,,2.0,4.0,,,,,,,,,
19,"McRae, Dean",10,1,4,14,,,,,,,,,2.0,,,,,,,,,,
3,"Rock, Anthony",11,2,3,14,2,2.0,,1.0,,,,,2.0,,,,,,,,,,
36,"Romero, Jose",16,2,9,25,2,,,1.0,,,,,1.0,3.0,,,,,,,,,
24,"Sholl, Craig",18,1,2,20,,1.0,,4.0,,,,,1.0,2.0,,,,,,,,,
15,"Smith, Ross",21,5,4,25,,1.0,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,53,88,298,17,13.0,24.0,23.0,,,,,23.0,21.0,2.0,,,,,,,,
Opposition,Opposition,235,98,137,372,12,16.0,13.0,22.0,,,,,21.0,23.0,4.0,,,,,,,,
