Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",,,1.0,1,,,1.0,,,,,,,1.0,,,,,,,,,
51,"Berbakov, Peter",7.0,1.0,1.0,8,,,,,,,,,,1.0,,,,,,,,,
14,"Calthorpe, David",9.0,1.0,,9,2.0,3.0,,1.0,,,,,3.0,,,,,,,,,,
9,"Cockatoo-Collins, Che",9.0,3.0,6.0,15,,4.0,,,,,,,2.0,2.0,,,,,,,,,
7,"Daniher, Chris",4.0,2.0,5.0,9,,,,,,,,,1.0,1.0,,,,,,,,,
38,"Denham, Sean",11.0,2.0,12.0,23,,,,4.0,,,,,4.0,1.0,,,,,,,,,
22,"Doolan, Ben",15.0,4.0,11.0,26,,,,1.0,,,,,3.0,1.0,,,,,,,,,
31,"Fletcher, Dustin",7.0,3.0,,7,,,1.0,,,,,,,,,,,,,,,,
1,"Harvey, Mark",11.0,4.0,1.0,12,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
5,"Hird, James",11.0,4.0,11.0,22,,2.0,,3.0,,,,,1.0,2.0,,,,,,,,,
18,"Lloyd, Matthew",1.0,1.0,3.0,4,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,
2,"Mercuri, Mark",17.0,6.0,14.0,31,3.0,,,,,,,,2.0,1.0,,,,,,,,,
24,"Misiti, Joe",17.0,2.0,11.0,28,,,,,,,,,,1.0,,,,,,,,,
3,"OConnor, Ryan",4.0,1.0,8.0,12,1.0,,2.0,2.0,,,,,1.0,,,,,,,,,,
10,"ODonnell, Gary",10.0,2.0,11.0,21,,1.0,,,,,,,1.0,,,,,,,,,,
15,"Prior, Michael",11.0,3.0,,11,1.0,1.0,,2.0,,,,,,3.0,,,,,,,,,
19,"Somerville, Peter",9.0,4.0,4.0,13,1.0,,8.0,2.0,,,,,2.0,2.0,,,,,,,,,
12,"Symons, Michael",3.0,1.0,3.0,6,,,,2.0,,,,,1.0,1.0,,,,,,,,,
26,"Thompson, Mark",8.0,3.0,4.0,12,,,,1.0,,,,,1.0,1.0,,,,,,,,,
4,"Wanganeen, Gavin",7.0,1.0,2.0,9,,,,2.0,,,,,4.0,1.0,,,,,,,,,
35,"Young, Barry",8.0,3.0,8.0,16,1.0,,,5.0,,,,,1.0,1.0,,,,,,,,,
Totals,Totals,179.0,51.0,116.0,295,10.0,12.0,12.0,29.0,,,,,29.0,22.0,,,,,,,,,
Opposition,Opposition,187.0,63.0,125.0,312,15.0,11.0,13.0,35.0,,,,,22.0,29.0,6.0,,,,,,,,
