West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34,"Brennan, Jacob",7,4,3,10,,,,3.0,1.0,1.0,,2.0,1.0,,,3.0,5.0,,,1.0,,,81.0
26,"Butler, Sam",16,4,6,22,,1.0,,5.0,1.0,3.0,,3.0,,,,9.0,13.0,2.0,,4.0,,1.0,81.0
20,"Cox, Dean",16,15,5,21,3,1.0,24.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,7.0,14.0,5.0,6.0,2.0,,2.0,81.0
27,"Darling, Jack",6,1,1,7,2,,,2.0,,3.0,1.0,,2.0,,,3.0,3.0,,,1.0,,1.0,93.0
3,"Gaff, Andrew",11,1,6,17,,,,,1.0,1.0,1.0,3.0,1.0,1.0,,4.0,13.0,,,3.0,1.0,,79.0
23,"Glass, Darren",4,6,6,10,,,,2.0,2.0,,,,,,,2.0,7.0,1.0,,3.0,,,84.0
43,"Hams, Ashton",3,2,4,7,,,,3.0,,,,5.0,,4.0,,4.0,3.0,,1.0,,,1.0,84.0
33,"Hill, Josh",9,3,1,10,1,1.0,,2.0,,4.0,,1.0,1.0,,,4.0,4.0,2.0,2.0,2.0,1.0,,73.0
25,"Hurn, Shannon",10,4,4,14,,,,3.0,3.0,1.0,1.0,,1.0,,,7.0,7.0,2.0,,2.0,,,87.0
4,"Kerr, Daniel",22,5,9,31,1,2.0,,2.0,3.0,5.0,4.0,5.0,2.0,1.0,,14.0,17.0,,1.0,,,,81.0
21,"Lynch, Quinten",12,5,4,16,3,3.0,,1.0,1.0,5.0,,3.0,1.0,1.0,,5.0,12.0,,2.0,5.0,,,94.0
16,"Mackenzie, Eric",8,2,5,13,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,5.0,9.0,,,5.0,,,98.0
7,"Masten, Chris",8,2,10,18,1,,,2.0,1.0,3.0,3.0,3.0,,1.0,,5.0,12.0,,,1.0,,1.0,87.0
35,"McGinnity, Patrick",4,1,10,14,,,,1.0,1.0,,,2.0,,1.0,,8.0,6.0,1.0,,1.0,,,90.0
9,"Naitanui, Nic",6,3,6,12,,1.0,24.0,6.0,,3.0,5.0,2.0,2.0,2.0,,13.0,1.0,3.0,1.0,2.0,,,82.0
38 ↓,"Newman, Murray",5,2,2,7,,,,2.0,,1.0,,1.0,,,,4.0,3.0,,,1.0,,,58.0
11,"Priddis, Matt",10,4,24,34,1,1.0,,11.0,1.0,5.0,7.0,6.0,3.0,1.0,2.0,21.0,14.0,,,1.0,3.0,,94.0
24,"Rosa, Matt",13,6,11,24,,1.0,,3.0,2.0,6.0,4.0,1.0,2.0,,,7.0,17.0,,1.0,,,,84.0
31,"Schofield, Will",15,11,6,21,,1.0,,,3.0,3.0,,2.0,1.0,2.0,,10.0,13.0,2.0,1.0,5.0,2.0,,88.0
10,"Selwood, Scott",6,3,10,16,,,,5.0,2.0,,2.0,3.0,3.0,2.0,,5.0,10.0,,,1.0,,,87.0
13,"Shuey, Luke",12,3,11,23,,1.0,,4.0,2.0,2.0,6.0,5.0,3.0,3.0,,11.0,13.0,,,,,,91.0
14 ↑,"Stevens, Koby",1,,3,4,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,3.0,,,,,,26.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,87,147,351,12,14.0,49.0,62.0,29.0,52.0,38.0,53.0,26.0,22.0,5.0,152.0,199.0,18.0,15.0,40.0,7.0,6.0,
Opposition,Opposition,186,88,130,316,13,6.0,27.0,62.0,37.0,44.0,35.0,50.0,22.0,26.0,1.0,121.0,192.0,7.0,11.0,52.0,6.0,8.0,
