Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Barling, Tim",3,1,3,6,,,5.0,1.0,,,,,1.0,,,,,,,,,,
16,"Bolton, David",9,1,10,19,,,,2.0,,,,,,1.0,,,,,,,,,
13,"Carter, Rod",3,2,4,7,,,,,,,,,,,,,,,,,,,
29,"Cordy, Neil",4,5,5,9,,,,,,,,,,,,,,,,,,,
6,"Eustice, Mark",10,1,3,13,,1.0,,,,,,,,2.0,,,,,,,,,
23,"Fell, Shane",6,5,,6,2,,,1.0,,,,,,,,,,,,,,,
3,"Healy, Gerard",27,10,6,33,2,4.0,,2.0,,,,,,1.0,,,,,,,,,
9,"Henwood, Wayne",9,5,2,11,1,,3.0,1.0,,,,,1.0,3.0,,,,,,,,,
19,"John, Gareth",4,2,2,6,,,6.0,,,,,,3.0,1.0,,,,,,,,,
46,"Kellett, Mark",6,4,8,14,,,,1.0,,,,,1.0,,,,,,,,,,
45,"Kelly, Paul",7,1,4,11,,1.0,,,,,,,1.0,1.0,,,,,,,,,
10,"Mitchell, Barry",15,1,11,26,,,,3.0,,,,,1.0,2.0,,,,,,,,,
35,"Murphy, David",11,,6,17,,,1.0,,,,,,,,,,,,,,,,
17,"Potter, Craig",2,1,4,6,,,,,,,,,,,,,,,,,,,
5,"Roberts, Ian",13,3,6,19,,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,
12,"Thripp, Terry",8,3,6,14,,,,,,,,,1.0,,,,,,,,,,
15,"Toohey, Bernard",9,3,2,11,1,,,1.0,,,,,3.0,1.0,,,,,,,,,
20,"West, Jim",6,5,6,12,1,,,1.0,,,,,1.0,,,,,,,,,,
2,"Williams, Greg",19,11,17,36,4,,,4.0,,,,,4.0,3.0,,,,,,,,,
26,"Wright, Stephen",7,,10,17,,,,1.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,64,115,293,11,8.0,15.0,19.0,,,,,21.0,17.0,,,,,,,,,
Opposition,Opposition,228,101,109,337,25,14.0,32.0,20.0,,,,,17.0,21.0,6.0,,,,,,,,
