St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Burke, Nathan",21,5,15,36,,,,3.0,,,,,1.0,,,,,,,,,,
15,"Coghlan, Frank",9,1,11,20,1,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
14,"Craven, Danny",16,,5,21,2,,,1.0,,,,,2.0,1.0,,,,,,,,,
46,"Cummings, Steven",9,,7,16,,,,1.0,,,,,,2.0,,,,,,,,,
34,"Daniels, Jayson",15,5,11,26,1,,,3.0,,,,,3.0,2.0,,,,,,,,,
2,"Frawley, Danny",3,1,10,13,,,,2.0,,,,,,1.0,1.0,,,,,,,,
6,"Grant, David",15,5,1,16,,,,,,,,,2.0,1.0,,,,,,,,,
35,"Harvey, Robert",23,5,16,39,2,,,2.0,,,,,4.0,2.0,,,,,,,,,
9,"Kitschke, Damian",3,2,3,6,,,6.0,,,,,,1.0,,,,,,,,,,
4,"Lockett, Tony",19,15,2,21,12,6.0,,,,,,,3.0,4.0,3.0,,,,,,,,
23,"Loewe, Stewart",8,5,2,10,2,,1.0,1.0,,,,,3.0,,,,,,,,,,
5,"McAdam, Gilbert",16,8,7,23,1,6.0,,1.0,,,,,3.0,1.0,,,,,,,,,
12,"Morris, Russell",22,18,11,33,1,1.0,,1.0,,,,,1.0,3.0,2.0,,,,,,,,
25,"Muller, Ian",8,5,10,18,,,,,,,,,,,,,,,,,,,
1,"Newport, Stephen",5,1,,5,,,,,,,,,1.0,1.0,,,,,,,,,
41,"Pekin, Tim",14,2,17,31,,,,1.0,,,,,,1.0,,,,,,,,,
13,"Ralphsmith, Sean",9,6,12,21,,,,1.0,,,,,,,,,,,,,,,
37,"Rice, Dean",11,3,10,21,1,2.0,,2.0,,,,,,1.0,,,,,,,,,
50,"Vidovic, Lazar",1,4,7,8,,,12.0,,,,,,,,,,,,,,,,
7,"Winmar, Nicky",22,6,11,33,1,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,249,97,168,417,24,18.0,19.0,22.0,,,,,26.0,22.0,6.0,,,,,,,,
Opposition,Opposition,188,79,119,307,4,7.0,10.0,14.0,,,,,22.0,26.0,,,,,,,,,
