West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",11,4,6,17,1,,,2.0,,,,,,1.0,,,,,,,,,
20,"Cummings, Trent",2,2,4,6,1,,,,,,,,,,,,,,,,,,
29,"Donnelly, Andrew",6,5,4,10,,1.0,,,,,,,1.0,,,,,,,,,,
7,"Gehrig, Fraser",10,3,7,17,,,,2.0,,,,,3.0,,,,,,,,,,
14,"Grgic, Ilija",7,5,3,10,2,,3.0,1.0,,,,,1.0,3.0,,,,,,,,,
36,"Hart, David",9,5,5,14,,,,1.0,,,,,,,,,,,,,,,
1,"Heady, Brett",10,3,2,12,,,,1.0,,,,,,1.0,,,,,,,,,
27,"Jakovich, Glen",4,4,4,8,,,,4.0,,,,,,,,,,,,,,,
2,"Kemp, Dean",17,4,6,23,,,1.0,,,,,,,2.0,,,,,,,,,
5,"Lovell, Andy",14,3,6,20,,,,3.0,,,,,1.0,,,,,,,,,,
30,"Matera, Peter",16,5,6,22,,,,2.0,,,,,1.0,1.0,2.0,,,,,,,,
33,"Matera, Phillip",6,,1,7,2,,,1.0,,,,,2.0,,,,,,,,,,
11,"McIntosh, Ashley",9,7,8,17,1,,1.0,,,,,,,,,,,,,,,,
17,"McKenna, Guy",3,2,11,14,,,1.0,2.0,,,,,2.0,1.0,,,,,,,,,
42,"Morrison, Chad",8,5,6,14,,,1.0,2.0,,,,,,,,,,,,,,,
21,"Schofield, Jarrad",10,4,5,15,,,,2.0,,,,,,,,,,,,,,,
25,"Spinks, Brett",3,3,2,5,,,,1.0,,,,,1.0,1.0,,,,,,,,,
16,"Symmons, Paul",12,5,5,17,1,,,2.0,,,,,,1.0,,,,,,,,,
50,"Turnbull, Ryan",4,,1,5,,,4.0,,,,,,2.0,1.0,,,,,,,,,
44,"Wirrpanda, David",5,2,,5,1,1.0,,,,,,,,,,,,,,,,,
13,"Wooden, Josh",5,,6,11,,,,3.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,171,71,98,269,9,4.0,11.0,29.0,,,,,14.0,12.0,2.0,,,,,,,,
Opposition,Opposition,190,76,96,286,15,13.0,19.0,26.0,,,,,12.0,14.0,4.0,,,,,,,,
