Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
20,"Broadbridge, Troy",20y 255d,2 (0-0-2 0.00%),2 (1.00),←,
25,"Brown, Nathan",24y 307d,22 (10-0-12 45.45%),2 (0.09),←,
32,"Bruce, Cameron",21y 260d,31 (17-0-14 54.84%),39 (1.26),←,
33,"Farmer, Jeff",23y 358d,108 (47-0-61 43.52%),233 (2.16),←,
21,"Febey, Steven",31y 302d,248 (125-0-123 50.40%),33 (0.13),←,
30,"Godfrey, Simon",20y 242d,10 (5-0-5 50.00%),1 (0.10),←,
18,"Green, Brad",20y 96d,31 (18-0-13 58.06%),49 (1.58),←,
27,"Ingerson, Anthony",31y 247d,158 (67-0-91 42.41%),40 (0.25),121 (51-0-70 42.15%),15 (0.12)
35,"McDonald, Anthony",29y 4d,91 (42-0-49 46.15%),37 (0.41),←,
23,"McDonald, James",24y 255d,63 (31-0-32 49.21%),25 (0.40),←,
9,"Neitz, David",26y 146d,170 (77-0-93 45.29%),268 (1.58),←,
8,"Nicholson, Alistair",23y 105d,42 (22-0-20 52.38%),1 (0.02),←,
14,"Pitt, Steven",27y 330d,18 (10-0-8 55.56%),16 (0.89),5 (3-0-2 60.00%),2 (0.40)
24,"Robertson, Russell",22y 205d,69 (36-0-33 52.17%),97 (1.41),←,
11,"Simmonds, Troy",22y 339d,30 (15-0-15 50.00%),5 (0.17),←,
6,"Thompson, Scott",18y 95d,3 (1-0-2 33.33%),2 (0.67),←,
10,"Ward, Daniel",23y 343d,41 (16-0-25 39.02%),11 (0.27),←,
31,"Wheatley, Paul",20y 66d,21 (12-0-9 57.14%),8 (0.38),←,
45,"Whelan, Matthew",21y 216d,23 (12-0-11 52.17%),,←,
34,"White, Jeff",24y 118d,111 (53-0-58 47.75%),58 (0.52),79 (40-0-39 50.63%),40 (0.51)
22,"Woewodin, Shane",24y 340d,106 (47-0-59 44.34%),51 (0.48),←,
13,"Yze, Adem",23y 269d,131 (57-0-74 43.51%),91 (0.69),←,
Totals,Totals,24y 23d,1529 (720-0-809 47.09%),1069 (0.70),,
C,"Daniher, Neale",40y 122d,84 (43-0-41 51.19%),,←,
