Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",7,4.0,,7,,,,4.0,4.0,1.0,,2.0,,2.0,,2,6.0,1.0,,4.0,,,
7,"Burgoyne, Peter",10,4.0,8.0,18,2.0,,,7.0,1.0,2.0,5.0,1.0,1.0,1.0,,8,11.0,,1.0,2.0,1.0,,
9,"Carr, Josh",11,3.0,5.0,16,,,,5.0,,2.0,,3.0,1.0,2.0,,7,8.0,,,1.0,1.0,,
12,"Cockatoo-Collins, Che",7,2.0,9.0,16,1.0,,,1.0,3.0,3.0,4.0,,3.0,,,7,10.0,,,2.0,1.0,,
35,"Cornes, Chad",11,5.0,,11,4.0,1.0,2.0,,,4.0,1.0,1.0,1.0,,1.0,6,5.0,3.0,3.0,1.0,,,
18,"Cornes, Kane",12,4.0,2.0,14,,,,3.0,1.0,4.0,,1.0,1.0,1.0,,5,9.0,1.0,,2.0,,,
17,"Dew, Stuart",10,2.0,2.0,12,1.0,,1.0,5.0,2.0,4.0,1.0,4.0,1.0,1.0,,4,7.0,,,2.0,,,
10,"Francou, Josh",14,3.0,21.0,35,1.0,3.0,,2.0,,5.0,13.0,5.0,,2.0,3.0,12,23.0,,1.0,,1.0,,
31,"French, Barnaby",3,2.0,4.0,7,,1.0,14.0,2.0,1.0,,2.0,1.0,,,,1,6.0,,,3.0,,,
34,"Guerra, Brent",13,7.0,4.0,17,4.0,1.0,,2.0,2.0,2.0,,2.0,,1.0,,2,15.0,,3.0,1.0,1.0,,
11,"Hardwick, Damien",8,1.0,7.0,15,,,,,3.0,,,3.0,2.0,1.0,,8,7.0,,,2.0,,,
38,"James, Roger",9,5.0,8.0,17,1.0,,,2.0,1.0,,4.0,1.0,1.0,,,6,11.0,,1.0,1.0,,,
29,"Kingsley, Adam",11,1.0,4.0,15,,,,2.0,4.0,3.0,,2.0,1.0,,,5,11.0,,,1.0,,,
33,"Mead, Darren",5,1.0,2.0,7,,,,1.0,1.0,,,,,,,4,3.0,,,1.0,,,
3,"Montgomery, Brett",7,6.0,12.0,19,1.0,,1.0,2.0,2.0,5.0,,3.0,1.0,1.0,,8,11.0,1.0,,4.0,,,
27,"Poulton, Jared",5,3.0,2.0,7,,,,2.0,,2.0,,1.0,1.0,,,2,5.0,,,,,,
1,"Primus, Matthew",8,4.0,8.0,16,1.0,,19.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,,11,5.0,2.0,,1.0,,,
6,"Schofield, Jarrad",18,9.0,11.0,29,1.0,1.0,,3.0,2.0,5.0,4.0,2.0,1.0,1.0,,11,20.0,,1.0,1.0,1.0,,
36,"Stevens, Nick",15,3.0,12.0,27,,1.0,2.0,1.0,2.0,5.0,8.0,3.0,2.0,2.0,,9,18.0,1.0,,,1.0,,
16,"Tredrea, Warren",9,5.0,3.0,12,2.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,,7,5.0,2.0,2.0,3.0,,,
2,"Wakelin, Darryl",1,,,1,,,,,,,,,1.0,,,1,,,,,,,
4,"Wanganeen, Gavin",12,3.0,2.0,14,1.0,,,,1.0,2.0,1.0,3.0,1.0,1.0,,6,9.0,,,,,,
Totals,Totals,206,77.0,126.0,332,20.0,9.0,40.0,49.0,31.0,53.0,49.0,42.0,21.0,18.0,4.0,132,205.0,11.0,12.0,32.0,7.0,,
Opposition,Opposition,148,60.0,137.0,285,7.0,12.0,26.0,30.0,27.0,46.0,33.0,47.0,18.0,21.0,2.0,107,176.0,8.0,5.0,38.0,9.0,,
