Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",21y 216d,32 (22-0-10 68.75%),72 (2.25),←,
17,"Beams, Dayne",19y 192d,15 (11-0-4 73.33%),14 (0.93),←,
15,"Brown, Leigh",27y 181d,201 (93-1-107 46.52%),92 (0.46),20 (15-0-5 75.00%),8 (0.40)
32,"Cloke, Travis",22y 171d,96 (55-0-41 57.29%),116 (1.21),←,
1,"Davis, Leon",28y 67d,180 (93-0-87 51.67%),234 (1.30),←,
33,"Dick, Brad",21y 29d,19 (15-0-4 78.95%),24 (1.26),←,
4,"Didak, Alan",26y 189d,154 (89-0-65 57.79%),214 (1.39),←,
25,"Fraser, Josh",27y 230d,189 (104-0-85 55.03%),150 (0.79),←,
26,"Johnson, Ben",28y 140d,181 (97-0-84 53.59%),52 (0.29),←,
24,"Lockyer, Tarkyn",29y 297d,212 (107-0-105 50.47%),139 (0.66),←,
8,"Lumumba, Heritier",22y 281d,81 (49-0-32 60.49%),6 (0.07),←,
5,"Maxwell, Nick",26y 81d,114 (65-0-49 57.02%),26 (0.23),←,
7,"Medhurst, Paul",27y 255d,155 (84-0-71 54.19%),261 (1.68),56 (34-0-22 60.71%),95 (1.70)
11,"OBree, Shane",30y 161d,236 (122-0-114 51.69%),84 (0.36),217 (113-0-104 52.07%),81 (0.37)
10,"Pendlebury, Scott",21y 228d,75 (44-0-31 58.67%),43 (0.57),←,
35,"Prestigiacomo, Simon",31y 204d,216 (98-0-118 45.37%),3 (0.01),←,
39,"Shaw, Heath",23y 269d,88 (51-0-37 57.95%),20 (0.23),←,
36,"Swan, Dane",25y 179d,121 (67-0-54 55.37%),75 (0.62),←,
13,"Thomas, Dale",22y 63d,81 (49-0-32 60.49%),64 (0.79),←,
34,"Toovey, Alan",22y 153d,37 (25-0-12 67.57%),6 (0.16),←,
21,"Wellingham, Sharrod",21y 47d,25 (17-0-8 68.00%),8 (0.32),←,
19,"Wood, Cameron",22y 172d,39 (17-0-22 43.59%),10 (0.26),23 (14-0-9 60.87%),10 (0.43)
Totals,Totals,25y 7d,2547 (1374-1-1172 53.95%),1713 (0.67),,
C,"Malthouse, Mick",56y 6d,609 (343-4-262 56.65%),,231 (120-0-111 51.95%),
