North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",23y 26d,71 (34-1-36 48.59%),64 (0.90),←,
27,"Crocker, Darren",24y 87d,71 (34-1-36 48.59%),44 (0.62),←,
12,"Dilena, Carl",24y 96d,29 (15-0-14 51.72%),17 (0.59),6 (5-0-1 83.33%),2 (0.33)
6,"Fairley, Ian",26y 276d,115 (57-2-56 50.43%),138 (1.20),←,
31,"Gallagher, Michael",25y 43d,41 (28-1-12 69.51%),23 (0.56),25 (18-0-7 72.00%),6 (0.24)
29,"German, Peter",26y 139d,135 (68-3-64 51.48%),164 (1.21),←,
9,"Larkin, Matthew",26y 306d,137 (72-3-62 53.65%),123 (0.90),←,
35,"Longmire, John",20y 172d,60 (28-1-31 47.50%),183 (3.05),←,
4,"Martyn, Mick",22y 294d,66 (32-1-33 49.24%),4 (0.06),←,
16,"McCarthy, John",24y 83d,72 (33-1-38 46.53%),77 (1.07),←,
25,"McDonald, Donald",29y 42d,138 (67-3-68 49.64%),149 (1.08),←,
22,"Roberts, Mark",25y 358d,83 (30-0-53 36.14%),19 (0.23),6 (4-0-2 66.67%),
3,"Rock, Anthony",20y 265d,29 (16-0-13 55.17%),35 (1.21),←,
36,"Romero, Jose",19y 324d,42 (23-0-19 54.76%),60 (1.43),←,
2,"Schwass, Wayne",22y 206d,55 (26-0-29 47.27%),27 (0.49),←,
24,"Sholl, Craig",23y 173d,33 (20-0-13 60.61%),6 (0.18),←,
15,"Smith, Ross",26y 138d,130 (60-2-68 46.92%),25 (0.19),←,
1,"Spargo, Paul",24y 255d,61 (31-2-28 52.46%),90 (1.48),←,
17,"Staritski, Justin",20y 346d,8 (6-0-2 75.00%),1 (0.13),←,
7,"Steele, Darren",25y 69d,96 (41-1-54 43.23%),27 (0.28),←,
Totals,Totals,24y 57d,1472 (721-22-729 48.98%),1276 (0.87),,
C,"Schimmelbusch, Wayne",38y 153d,34 (20-0-14 58.82%),,←,
