Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
44,"Bellchambers, Tom",19y 326d,7 (2-0-5 28.57%),1 (0.14),←,
29,"Davey, Alwyn",25y 16d,29 (15-0-14 51.72%),27 (0.93),←,
2,"Dyson, Ricky",23y 245d,74 (27-1-46 37.16%),34 (0.46),←,
39,"Hocking, Heath",21y 155d,13 (6-0-7 46.15%),6 (0.46),←,
26,"Hooker, Cale",20y 230d,7 (2-0-5 28.57%),1 (0.14),←,
43,"Houli, Bachar",21y 19d,19 (7-0-12 36.84%),7 (0.37),←,
7,"Jetta, Leroy",20y 329d,27 (14-0-13 51.85%),15 (0.56),←,
18,"Lloyd, Matthew",31y 45d,262 (151-2-109 58.02%),912 (3.48),←,
14,"Lonergan, Sam",22y 66d,27 (11-0-16 40.74%),13 (0.48),←,
13,"Lovett, Andrew",26y 201d,76 (25-1-50 33.55%),82 (1.08),←,
33,"McPhee, Adam",26y 237d,155 (61-0-94 39.35%),82 (0.53),130 (55-0-75 42.31%),73 (0.56)
10,"McVeigh, Mark",28y 125d,178 (87-2-89 49.44%),90 (0.51),←,
6,"Monfries, Angus",22y 132d,82 (28-1-53 34.76%),73 (0.89),←,
1,"Neagle, Jay",21y 134d,13 (5-0-8 38.46%),20 (1.54),←,
16,"Pears, Tayte",19y 68d,15 (5-0-10 33.33%),3 (0.20),←,
30,"Ryder, Paddy",21y 78d,62 (24-1-37 39.52%),14 (0.23),←,
21,"Skipworth, Hayden",26y 95d,49 (27-0-22 55.10%),25 (0.51),5 (2-0-3 40.00%),3 (0.60)
20,"Slattery, Henry",23y 129d,62 (24-1-37 39.52%),11 (0.18),←,
5,"Stanton, Brent",23y 30d,108 (39-1-68 36.57%),68 (0.63),←,
4,"Watson, Jobe",24y 112d,82 (32-1-49 39.63%),27 (0.33),←,
8,"Winderlich, Jason",24y 233d,66 (24-0-42 36.36%),30 (0.45),←,
11,"Zaharakis, David",19y 99d,9 (5-0-4 55.56%),7 (0.78),←,
Totals,Totals,23y 108d,1422 (621-11-790 43.67%),1548 (1.09),,
C,"Knights, Matthew",38y 238d,32 (13-0-19 40.63%),,←,
