Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
38,"Atkinson, Jarrod",25y 90d,14 (8-1-5 60.71%),5 (0.36),←,
29,"Davey, Alwyn",26y 7d,45 (22-1-22 50.00%),42 (0.93),←,
15,"Dempsey, Courtenay",22y 267d,39 (14-1-24 37.18%),12 (0.31),←,
31,"Fletcher, Dustin",35y 15d,321 (192-4-125 60.44%),67 (0.21),←,
3,"Gumbleton, Scott",21y 292d,14 (6-0-8 42.86%),13 (0.93),←,
19,"Hille, David",28y 354d,158 (73-1-84 46.52%),117 (0.74),←,
39,"Hocking, Heath",22y 146d,32 (14-1-17 45.31%),11 (0.34),←,
40,"Howlett, Ben",21y 213d,5 (2-0-3 40.00%),2 (0.40),←,
18,"Hurley, Michael",19y 355d,16 (6-1-9 40.63%),18 (1.13),←,
7,"Jetta, Leroy",21y 320d,30 (16-0-14 53.33%),17 (0.57),←,
14,"Lonergan, Sam",23y 57d,42 (19-1-22 46.43%),23 (0.55),←,
10,"McVeigh, Mark",29y 116d,194 (94-3-97 49.23%),97 (0.50),←,
17,"Melksham, Jake",18y 266d,6 (3-0-3 50.00%),4 (0.67),←,
6,"Monfries, Angus",23y 123d,100 (35-2-63 36.00%),103 (1.03),←,
23,"Myers, David",20y 326d,17 (9-0-8 52.94%),3 (0.18),←,
16,"Pears, Tayte",20y 59d,34 (12-1-21 36.76%),3 (0.09),←,
9,"Prismall, Brent",23y 312d,44 (26-2-16 61.36%),22 (0.50),19 (8-1-10 44.74%),7 (0.37)
30,"Ryder, Paddy",22y 69d,82 (33-2-47 41.46%),32 (0.39),←,
5,"Stanton, Brent",24y 21d,129 (48-2-79 37.98%),79 (0.61),←,
4,"Watson, Jobe",25y 103d,103 (41-2-60 40.78%),38 (0.37),←,
8,"Winderlich, Jason",25y 224d,84 (32-0-52 38.10%),38 (0.45),←,
11,"Zaharakis, David",20y 90d,19 (9-0-10 47.37%),20 (1.05),←,
Totals,Totals,23y 273d,1528 (714-25-789 46.73%),766 (0.50),,
C,"Knights, Matthew",39y 229d,54 (22-1-31 41.67%),,←,
