Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",12,8,8,20,,,,1.0,6.0,,1.0,1.0,2.0,1.0,,7.0,15.0,3.0,,1.0,5.0,,92.0
16,"Brown, Leigh",5,4,1,6,1,,1.0,3.0,,1.0,,2.0,,1.0,,2.0,4.0,,1.0,3.0,,,91.0
43,"Campbell, Matt",3,,2,5,1,1.0,,1.0,,1.0,,,,,,3.0,1.0,,,,,1.0,49.0
24,"Firrito, Michael",5,5,7,12,,,,1.0,,2.0,,2.0,,2.0,,4.0,7.0,1.0,,2.0,2.0,,86.0
6,"Grant, Shannon",12,8,7,19,3,,,2.0,1.0,4.0,2.0,,2.0,,,7.0,13.0,2.0,3.0,,1.0,,93.0
15,"Green, Kasey",7,4,9,16,,,,4.0,2.0,2.0,5.0,,1.0,,,8.0,7.0,,,,,,52.0
31,"Hale, David",3,4,8,11,,1.0,6.0,1.0,1.0,,2.0,3.0,1.0,2.0,,5.0,6.0,1.0,1.0,,,,89.0
4,"Harris, Daniel",12,3,6,18,1,,,4.0,5.0,3.0,6.0,2.0,7.0,1.0,,11.0,7.0,,,3.0,,1.0,72.0
29,"Harvey, Brent",9,,10,19,1,3.0,,1.0,1.0,2.0,2.0,2.0,,1.0,,4.0,15.0,,,2.0,1.0,,91.0
21,"Jones, Corey",4,4,1,5,1,,,3.0,,2.0,,1.0,1.0,1.0,,4.0,2.0,2.0,1.0,1.0,,1.0,93.0
1,"McIntosh, Hamish",8,5,6,14,1,,18.0,,3.0,3.0,1.0,,,,,5.0,9.0,3.0,1.0,,1.0,,81.0
42,"McMahon, Scott",6,4,2,8,,,1.0,2.0,1.0,4.0,,3.0,,2.0,,2.0,6.0,1.0,1.0,2.0,2.0,,75.0
20,"Petrie, Drew",10,5,2,12,3,,,1.0,,4.0,,1.0,4.0,1.0,,7.0,5.0,1.0,2.0,1.0,,1.0,100.0
30,"Pratt, Daniel",7,3,7,14,,,,4.0,2.0,2.0,1.0,2.0,1.0,1.0,,5.0,9.0,1.0,,4.0,1.0,,96.0
3,"Rawlings, Brady",7,2,12,19,,,,2.0,,3.0,2.0,1.0,1.0,1.0,,5.0,14.0,,,1.0,,,91.0
32,"Sansbury, Eddie",12,2,4,16,1,,,,,3.0,,3.0,,1.0,,4.0,12.0,,,1.0,,1.0,77.0
7,"Simpson, Adam",3,,7,10,,,2.0,5.0,,,3.0,2.0,,2.0,,3.0,4.0,,,3.0,,,74.0
9,"Sinclair, Jess",14,1,7,21,,,,2.0,3.0,3.0,1.0,1.0,,,,5.0,16.0,,,1.0,6.0,,83.0
10,"Smith, Jesse",5,1,6,11,,,1.0,1.0,3.0,,1.0,1.0,,1.0,,4.0,6.0,,,1.0,1.0,,71.0
19,"Swallow, Andrew",7,4,11,18,,,,7.0,1.0,2.0,7.0,1.0,1.0,,,12.0,7.0,,,3.0,,,60.0
36,"Watt, Shannon",6,5,5,11,,,,3.0,4.0,3.0,,,,,,4.0,6.0,1.0,,6.0,,,100.0
8,"Wells, Daniel",12,5,8,20,,3.0,,3.0,1.0,4.0,,,2.0,,,8.0,13.0,1.0,,2.0,7.0,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,77,136,305,13,13.0,29.0,51.0,34.0,48.0,34.0,28.0,23.0,18.0,,119.0,184.0,17.0,10.0,37.0,27.0,6.0,
Opposition,Opposition,206,119,203,409,17,16.0,33.0,53.0,33.0,59.0,28.0,54.0,18.0,23.0,6.0,128.0,284.0,27.0,24.0,43.0,17.0,13.0,
