Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",11,2,9,20,1,1.0,,2.0,3.0,2.0,2.0,,,,,6.0,11.0,,1.0,2.0,1.0,2.0,100.0
9,"Carr, Matthew",14,8,5,19,,,,4.0,2.0,2.0,3.0,2.0,,1.0,,4.0,15.0,,,2.0,2.0,,100.0
10,"Cook, Troy",5,3,8,13,,,,4.0,1.0,2.0,4.0,2.0,,,,6.0,7.0,,,1.0,,,73.0
33,"Farmer, Jeff",6,1,1,7,2,1.0,,1.0,,2.0,,,,,,1.0,6.0,,1.0,1.0,1.0,,49.0
14,"Grover, Antoni",10,6,1,11,,,,,2.0,3.0,,2.0,1.0,1.0,,2.0,9.0,1.0,,2.0,,,74.0
42,"Haddrill, Robert",9,8,7,16,,,,5.0,4.0,4.0,,,3.0,,,8.0,9.0,1.0,,3.0,,,59.0
4,"Hasleby, Paul",13,2,5,18,,2.0,1.0,2.0,2.0,4.0,2.0,1.0,,,,7.0,11.0,1.0,,1.0,,1.0,97.0
43,"Hayden, Roger",4,1,3,7,,,,4.0,1.0,,1.0,,,,,3.0,4.0,,,,,,70.0
11,"Headland, Des",14,6,4,18,,1.0,,1.0,1.0,4.0,2.0,,1.0,,,8.0,11.0,,,1.0,,2.0,97.0
28,"Koops, Steven",1,,5,6,,,,3.0,,1.0,,1.0,,1.0,,5.0,1.0,,,,,,69.0
20,"Longmuir, Justin",1,2,3,4,,,2.0,1.0,,1.0,,,,,,2.0,2.0,,,2.0,,,71.0
8,"McManus, Shaun",15,5,6,21,,1.0,,1.0,3.0,5.0,,5.0,1.0,2.0,,6.0,15.0,,,3.0,1.0,1.0,82.0
18,"McPharlin, Luke",9,4,8,17,,1.0,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,,9.0,5.0,4.0,1.0,1.0,,,83.0
34,"Medhurst, Paul",3,1,2,5,,,,2.0,,1.0,,3.0,,2.0,,3.0,1.0,,,2.0,,1.0,66.0
23,"Parker, Shane",6,4,4,10,,,,3.0,2.0,,,,,,,1.0,9.0,,,5.0,,,100.0
29,"Pavlich, Matthew",14,4,3,17,3,3.0,,1.0,1.0,9.0,1.0,4.0,1.0,2.0,,6.0,12.0,2.0,2.0,2.0,,,100.0
12,"Polak, Graham",9,6,3,12,,2.0,1.0,2.0,,2.0,,2.0,1.0,1.0,,8.0,3.0,3.0,1.0,5.0,,,92.0
31,"Sandilands, Aaron",1,3,5,6,,,12.0,1.0,,,1.0,1.0,,,,3.0,3.0,,,1.0,,,58.0
3,"Schammer, Byron",10,2,6,16,,1.0,,4.0,,3.0,3.0,5.0,1.0,,,8.0,7.0,,,,,,79.0
2,"Simmonds, Troy",8,4,6,14,1,,13.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,,8.0,6.0,,1.0,1.0,,,81.0
19,"Walker, James",6,2,2,8,,,,1.0,2.0,,,1.0,,,,3.0,5.0,1.0,,3.0,,,100.0
6,"Woods, Dion",15,6,4,19,,,1.0,5.0,6.0,2.0,1.0,,2.0,,,8.0,12.0,1.0,,2.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,80,100,284,7,16.0,30.0,51.0,35.0,50.0,24.0,33.0,13.0,12.0,,115.0,164.0,14.0,7.0,40.0,5.0,7.0,
Opposition,Opposition,222,89,118,340,15,9.0,22.0,43.0,38.0,56.0,45.0,39.0,12.0,13.0,6.0,126.0,203.0,9.0,11.0,54.0,22.0,10.0,
