Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Cameron, Darcy",8,2,2,10,,,21.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,,6.0,3.0,,,4.0,,,71.0
25,"Crisp, Jack",15,6,9,24,3,,,4.0,1.0,4.0,5.0,6.0,,1.0,,11.0,11.0,,1.0,,,,72.0
7,"Daicos, Josh",8,3,12,20,,,,,2.0,1.0,2.0,4.0,,,,5.0,15.0,,1.0,2.0,,,87.0
35,"Daicos, Nick",23,2,8,31,,,,3.0,3.0,3.0,12.0,5.0,2.0,1.0,1.0,17.0,12.0,,1.0,1.0,3.0,,85.0
2,"de Goey, Jordan",7,5,12,19,,,,5.0,2.0,3.0,3.0,5.0,,4.0,,7.0,12.0,,,3.0,,,83.0
43 ↓,"Dean, Charlie",7,4,2,9,,,,,1.0,,,,2.0,,,4.0,6.0,,,2.0,,,63.0
17,"Frampton, Billy",3,1,4,7,,,,1.0,,1.0,,2.0,,1.0,,2.0,5.0,,,6.0,,,93.0
36,"Harrison, Harvey",7,4,3,10,2,1.0,,2.0,,1.0,,,,,,1.0,9.0,,1.0,,1.0,,78.0
23,"Hill, Bobby",8,3,1,9,,1.0,,,,3.0,,3.0,,1.0,,1.0,7.0,,1.0,,1.0,1.0,77.0
32,"Hoskin-Elliott, Will",16,3,4,20,,,,2.0,5.0,1.0,,2.0,,,,2.0,14.0,,,3.0,1.0,1.0,82.0
38,"Howe, Jeremy",8,6,3,11,2,,,1.0,,4.0,,3.0,,1.0,,2.0,9.0,2.0,2.0,,,1.0,86.0
15,"Kreuger, Nathan",6,3,2,8,2,,10.0,5.0,2.0,3.0,1.0,1.0,,,,3.0,4.0,1.0,,2.0,,,68.0
1,"Lipinski, Patrick",6,3,5,11,,1.0,,,,3.0,,,1.0,,,4.0,7.0,,,2.0,,1.0,83.0
44 ↑,"Long, Ned",5,1,4,9,,,,2.0,,3.0,,1.0,,1.0,,2.0,7.0,,,,,1.0,32.0
37,"Markov, Oleg",11,5,6,17,,,,3.0,1.0,2.0,,1.0,2.0,1.0,,4.0,12.0,,,1.0,2.0,,84.0
4,"Maynard, Brayden",15,5,7,22,,,,1.0,6.0,1.0,1.0,3.0,,,,3.0,15.0,,,2.0,2.0,,85.0
41,"Mihocek, Brody",2,2,4,6,1,,2.0,,,1.0,1.0,,,,,4.0,2.0,1.0,1.0,1.0,,,76.0
30,"Moore, Darcy",8,6,6,14,,,,,3.0,,,3.0,,1.0,,4.0,9.0,,,8.0,,,91.0
10,"Pendlebury, Scott",11,7,13,24,1,,,6.0,1.0,4.0,4.0,1.0,1.0,,,8.0,17.0,,,2.0,,1.0,76.0
3,"Quaynor, Isaac",4,1,4,8,,,,1.0,,2.0,,1.0,,,,3.0,5.0,,,1.0,,1.0,73.0
29,"Richards, Joe",4,3,4,8,,1.0,,1.0,,2.0,,1.0,,,,2.0,6.0,,1.0,1.0,,2.0,77.0
8,"Schultz, Lachie",5,3,4,9,1,2.0,,1.0,,,,2.0,,,,2.0,7.0,,1.0,,,,89.0
22,"Sidebottom, Steele",22,11,12,34,,,,2.0,4.0,1.0,2.0,3.0,,1.0,,8.0,24.0,,,,1.0,1.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,89,131,340,12,8.0,33.0,43.0,33.0,45.0,33.0,51.0,12.0,15.0,1.0,105.0,218.0,4.0,10.0,41.0,11.0,10.0,
Opposition,Opposition,252,139,152,404,13,14.0,40.0,56.0,33.0,48.0,36.0,49.0,15.0,12.0,5.0,115.0,279.0,10.0,18.0,35.0,2.0,11.0,
