Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bellchambers, Tom",9,3,3,12,1,,41.0,2.0,,2.0,4.0,1.0,2.0,,,8.0,3.0,2.0,,3.0,,1.0,92.0
45,"Crameri, Stewart",12,8,8,20,1,3.0,,5.0,,7.0,,1.0,,,,9.0,11.0,3.0,2.0,1.0,1.0,2.0,87.0
29 ↑,"Davey, Alwyn",4,,3,7,,,,3.0,1.0,2.0,2.0,1.0,,1.0,,3.0,4.0,,,1.0,,,36.0
15,"Dempsey, Courtenay",7,1,9,16,,,,2.0,1.0,,,2.0,2.0,1.0,,7.0,8.0,,,1.0,,,95.0
31,"Fletcher, Dustin",13,7,7,20,,,,,7.0,,,4.0,,3.0,,5.0,12.0,2.0,,8.0,,,90.0
34,"Hardingham, Kyle",9,4,5,14,,,,1.0,4.0,2.0,,,1.0,,,5.0,7.0,,,4.0,,,95.0
21,"Heppell, Dyson",13,6,6,19,,,,2.0,3.0,3.0,1.0,,,,,3.0,16.0,,,2.0,,,83.0
39,"Hocking, Heath",13,3,7,20,,1.0,,7.0,1.0,4.0,5.0,2.0,4.0,1.0,2.0,9.0,11.0,,,2.0,,1.0,75.0
26,"Hooker, Cale",6,6,4,10,,,,1.0,3.0,1.0,,3.0,,2.0,,3.0,6.0,1.0,,5.0,,,94.0
40,"Howlett, Ben",11,3,5,16,2,,,8.0,1.0,3.0,2.0,1.0,,1.0,,10.0,5.0,,,2.0,,,79.0
18,"Hurley, Michael",13,3,2,15,3,2.0,1.0,,,6.0,,1.0,1.0,,,7.0,9.0,1.0,1.0,,1.0,2.0,82.0
7,"Jetta, Leroy",10,1,4,14,1,,,6.0,1.0,4.0,1.0,2.0,,1.0,,9.0,7.0,,,1.0,2.0,1.0,80.0
14,"Lonergan, Sam",15,1,3,18,,,,4.0,,8.0,9.0,2.0,1.0,1.0,,13.0,5.0,,1.0,2.0,,,76.0
42,"Lovett-Murray, Nathan",4,2,7,11,,,,5.0,2.0,,1.0,2.0,,2.0,,2.0,9.0,,,3.0,,,86.0
10,"McVeigh, Mark",11,6,4,15,,,,1.0,2.0,3.0,,2.0,,1.0,,6.0,9.0,2.0,,,,,92.0
17,"Melksham, Jake",10,8,9,19,,,1.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,,6.0,14.0,1.0,,1.0,4.0,,71.0
6 ↓,"Monfries, Angus",4,1,3,7,2,,,3.0,,2.0,,1.0,1.0,,,1.0,5.0,,,,,,53.0
30,"Ryder, Paddy",9,7,4,13,2,,13.0,,,3.0,2.0,1.0,,1.0,,6.0,7.0,2.0,2.0,1.0,,2.0,97.0
5,"Stanton, Brent",13,3,3,16,,,,5.0,3.0,3.0,4.0,1.0,2.0,,,6.0,10.0,,,2.0,1.0,1.0,79.0
4,"Watson, Jobe",24,6,9,33,3,,,3.0,1.0,5.0,9.0,4.0,2.0,2.0,3.0,17.0,16.0,,3.0,2.0,,1.0,87.0
8,"Winderlich, Jason",6,4,7,13,3,,,3.0,,,1.0,1.0,1.0,1.0,,7.0,5.0,,1.0,,,1.0,80.0
11,"Zaharakis, David",8,4,7,15,3,2.0,,4.0,,1.0,1.0,2.0,,,,9.0,6.0,1.0,2.0,,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,224,87,119,343,21,10.0,56.0,66.0,32.0,62.0,44.0,38.0,19.0,19.0,5.0,151.0,185.0,15.0,12.0,41.0,9.0,13.0,
Opposition,Opposition,192,89,189,381,12,12.0,28.0,58.0,38.0,48.0,32.0,56.0,19.0,19.0,1.0,131.0,252.0,13.0,10.0,62.0,22.0,6.0,
