Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
8,"Burns, Ronnie",27y 5d,88 (48-1-39 55.11%),155 (1.76),←,
14,"Clarke, David",19y 308d,14 (6-0-8 42.86%),9 (0.64),←,
33,"Corrigan, Paul",22y 232d,48 (23-0-25 47.92%),6 (0.13),←,
7,"Graham, Ben",26y 137d,109 (68-0-41 62.39%),27 (0.25),←,
19,"Hall, Derek",29y 110d,75 (42-1-32 56.67%),76 (1.01),73 (40-1-32 55.48%),73 (1.00)
37,"Harley, Tom",21y 244d,12 (8-0-4 66.67%),1 (0.08),11 (7-0-4 63.64%),
32,"Hocking, Garry",31y 162d,238 (134-2-102 56.72%),219 (0.92),←,
3,"Houlihan, Adam",21y 347d,27 (19-0-8 70.37%),26 (0.96),←,
13,"Kilpatrick, Glenn",27y 202d,95 (52-0-43 54.74%),18 (0.19),69 (38-0-31 55.07%),14 (0.20)
1,"King, Steven",21y 117d,65 (34-0-31 52.31%),28 (0.43),←,
18,"Lynch, Paul",26y 152d,55 (36-0-19 65.45%),49 (0.89),←,
17,"McGrath, Tim",29y 163d,186 (112-1-73 60.48%),16 (0.09),179 (108-1-70 60.61%),16 (0.09)
31,"Mensch, David",27y 217d,120 (75-0-45 62.50%),122 (1.02),←,
39,"Milburn, Darren",22y 338d,48 (21-0-27 43.75%),26 (0.54),←,
16,"Mooney, Jason",26y 287d,114 (47-0-67 41.23%),87 (0.76),17 (7-0-10 41.18%),36 (2.12)
15,"Riccardi, Peter",27y 92d,168 (99-1-68 59.23%),171 (1.02),←,
27,"Sanderson, Brenton",26y 20d,104 (55-1-48 53.37%),27 (0.26),94 (53-1-40 56.91%),22 (0.23)
30,"Scarlett, Matthew",20y 287d,8 (6-0-2 75.00%),1 (0.13),←,
12,"Sholl, Brad",27y 129d,114 (65-1-48 57.46%),37 (0.32),112 (65-1-46 58.48%),37 (0.33)
4,"Snell, Jason",22y 235d,52 (27-0-25 51.92%),51 (0.98),←,
6,"Spriggs, David",19y 53d,2 (2-0-0 100.00%),,←,
26,"Stoneham, Barry",32y 38d,228 (133-2-93 58.77%),215 (0.94),←,
Totals,Totals,25y 126d,1970 (1112-10-848 56.45%),1367 (0.69),,
C,"Thompson, Mark",36y 120d,2 (2-0-0 100.00%),,←,
