Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",26y 1d,132 (55-1-76 42.05%),50 (0.38),101 (52-1-48 51.98%),38 (0.38)
14,"Aish, James",23y 317d,82 (33-0-49 40.24%),23 (0.28),50 (25-0-25 50.00%),15 (0.30)
17,"Brown, Callum",21y 147d,35 (19-0-16 54.29%),13 (0.37),←,
25,"Crisp, Jack",25y 354d,134 (68-1-65 51.12%),47 (0.35),116 (61-1-54 53.02%),37 (0.32)
5,"Elliott, Jamie",27y 31d,105 (62-1-42 59.52%),164 (1.56),←,
4,"Grundy, Brodie",25y 159d,132 (72-1-59 54.92%),43 (0.33),←,
32,"Hoskin-Elliott, Will",26y 19d,119 (51-1-67 43.28%),121 (1.02),67 (39-1-27 58.96%),79 (1.18)
38,"Howe, Jeremy",29y 84d,183 (67-1-115 36.89%),89 (0.49),83 (45-1-37 54.82%),9 (0.11)
37,"Maynard, Brayden",23y 1d,97 (49-1-47 51.03%),15 (0.15),←,
16,"Mayne, Chris",30y 323d,217 (123-1-93 56.91%),207 (0.95),45 (28-0-17 62.22%),11 (0.24)
41,"Mihocek, Brody",26y 229d,40 (27-0-13 67.50%),65 (1.63),←,
30,"Moore, Darcy",23y 239d,71 (31-1-39 44.37%),61 (0.86),←,
49,"Noble, John",22y 180d,5 (4-0-1 80.00%),,←,
10,"Pendlebury, Scott",31y 257d,301 (183-2-116 61.13%),178 (0.59),←,
21,"Phillips, Tom",23y 137d,74 (43-1-30 58.78%),39 (0.53),←,
20,"Reid, Ben",30y 145d,150 (87-3-60 59.00%),70 (0.47),←,
23,"Roughead, Jordan",28y 322d,162 (79-0-83 48.77%),35 (0.22),24 (16-0-8 66.67%),1 (0.04)
22,"Sidebottom, Steele",28y 262d,234 (144-3-87 62.18%),161 (0.69),←,
1,"Stephenson, Jaidyn",20y 249d,40 (27-0-13 67.50%),62 (1.55),←,
24,"Thomas, Josh",27y 355d,89 (57-1-31 64.61%),85 (0.96),←,
7,"Treloar, Adam",26y 196d,163 (65-1-97 40.18%),96 (0.59),84 (45-1-38 54.17%),48 (0.57)
33,"Wills, Rupert",26y 124d,15 (11-0-4 73.33%),1 (0.07),←,
Totals,Totals,26y 72d,2580 (1357-20-1203 52.60%),1625 (0.63),,
C,"Buckley, Nathan",47y 57d,186 (103-1-82 55.65%),,←,
