Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",22y 198d,51 (26-2-23 52.94%),3 (0.06),←,
25,"Chaplin, Troy",28y 188d,184 (82-1-101 44.84%),13 (0.07),44 (27-0-17 61.36%),3 (0.07)
30,"Conca, Reece",22y 18d,70 (36-1-33 52.14%),19 (0.27),←,
9,"Cotchin, Trent",24y 145d,130 (62-2-66 48.46%),79 (0.61),←,
3,"Deledio, Brett",27y 134d,213 (90-5-118 43.43%),145 (0.68),←,
10,"Edwards, Shane",25y 309d,151 (61-5-85 42.05%),100 (0.66),←,
5,"Ellis, Brandon",21y 27d,64 (35-1-28 55.47%),26 (0.41),←,
41,"Foley, Nathan",28y 356d,153 (64-3-86 42.81%),44 (0.29),←,
39,"Gordon, Nathan",24y 199d,13 (9-0-4 69.23%),10 (0.77),11 (7-0-4 63.64%),9 (0.82)
24,"Griffiths, Ben",22y 347d,34 (20-0-14 58.82%),15 (0.44),←,
6,"Grigg, Shaun",26y 133d,123 (58-2-63 47.97%),51 (0.41),80 (40-2-38 51.25%),41 (0.51)
2,"Grimes, Dylan",23y 45d,44 (23-0-21 52.27%),1 (0.02),←,
14,"Houli, Bachar",26y 110d,113 (54-3-56 49.12%),28 (0.25),87 (44-2-41 51.72%),19 (0.22)
20,"Maric, Ivan",28y 238d,131 (75-1-55 57.63%),49 (0.37),54 (32-1-21 60.19%),21 (0.39)
4,"Martin, Dustin",23y 65d,107 (49-2-56 46.73%),117 (1.09),←,
26,"Miles, Anthony",22y 183d,22 (10-0-12 45.45%),6 (0.27),12 (9-0-3 75.00%),5 (0.42)
38,"Morris, Steven",25y 242d,63 (34-1-28 54.76%),7 (0.11),←,
1,"Newman, Chris",32y 104d,250 (94-5-151 38.60%),44 (0.18),←,
13,"Petterd, Ricky",26y 37d,82 (30-1-51 37.20%),71 (0.87),28 (16-0-12 57.14%),16 (0.57)
18,"Rance, Alex",24y 325d,106 (45-2-59 43.40%),8 (0.08),←,
8,"Riewoldt, Jack",25y 303d,156 (66-4-86 43.59%),378 (2.42),←,
31,"Vlastuin, Nick",20y 133d,37 (21-0-16 56.76%),13 (0.35),←,
Totals,Totals,25y 58d,2297 (1044-41-1212 45.45%),1227 (0.53),,
C,"Hardwick, Damien",42y 12d,111 (51-2-58 46.85%),,←,
