Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",21y 55d,7 (6-0-1 85.71%),4 (0.57),←,
18,"Betts, Eddie",28y 283d,227 (99-3-125 44.27%),399 (1.76),43 (24-0-19 55.81%),109 (2.53)
16,"Brown, Luke",22y 348d,67 (36-0-31 53.73%),3 (0.04),←,
23,"Cameron, Charlie",21y 62d,27 (16-0-11 59.26%),36 (1.33),←,
44,"Crouch, Matt",20y 137d,23 (15-0-8 65.22%),5 (0.22),←,
32,"Dangerfield, Patrick",25y 153d,152 (80-0-72 52.63%),162 (1.07),←,
26,"Douglas, Richard",28y 211d,169 (87-0-82 51.48%),114 (0.67),←,
15,"Hartigan, Kyle",23y 302d,26 (17-0-9 65.38%),,←,
45,"Henderson, Ricky",26y 359d,79 (40-0-39 50.63%),41 (0.52),←,
24,"Jacobs, Sam",27y 148d,125 (65-0-60 52.00%),28 (0.22),108 (58-0-50 53.70%),25 (0.23)
4,"Jenkins, Josh",26y 209d,67 (37-0-30 55.22%),117 (1.75),←,
39,"Knight, Riley",20y 162d,9 (6-0-3 66.67%),6 (0.67),←,
29,"Laird, Rory",21y 250d,55 (30-0-25 54.55%),5 (0.09),←,
6,"Lever, Jake",19y 184d,12 (7-0-5 58.33%),,←,
27,"Lynch, Tom",24y 355d,58 (35-0-23 60.34%),80 (1.38),52 (31-0-21 59.62%),76 (1.46)
31,"Lyons, Jarryd",23y 45d,34 (18-0-16 52.94%),17 (0.50),←,
9,"Sloane, Rory",25y 172d,116 (63-0-53 54.31%),72 (0.62),←,
33,"Smith, Brodie",23y 234d,95 (54-0-41 56.84%),28 (0.29),←,
12,"Talia, Daniel",23y 338d,96 (54-0-42 56.25%),5 (0.05),←,
5,"Thompson, Scott",32y 175d,283 (155-0-128 54.77%),157 (0.55),244 (137-0-107 56.15%),140 (0.57)
7,"van Berlo, Nathan",29y 91d,200 (114-0-86 57.00%),68 (0.34),←,
13,"Walker, Taylor",25y 133d,105 (56-0-49 53.33%),252 (2.40),←,
Totals,Totals,24y 250d,2032 (1090-3-939 53.64%),1599 (0.79),,
C,"Camporeale, Scott",40y 25d,9 (6-0-3 66.67%),,←,
