Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
13,"Baker, Oskar",24y 339d,22 (10-0-12 45.45%),7 (0.32),7 (4-0-3 57.14%),3 (0.43)
4,"Bontempelli, Marcus",27y 156d,200 (111-0-89 55.50%),185 (0.93),←,
31,"Dale, Bailey",26y 281d,115 (63-0-52 54.78%),76 (0.66),←,
35,"Daniel, Caleb",26y 296d,160 (88-0-72 55.00%),40 (0.25),←,
15,"Duryea, Taylor",32y 5d,177 (119-1-57 67.51%),25 (0.14),59 (37-0-22 62.71%),4 (0.07)
44,"English, Tim",25y 262d,92 (51-0-41 55.43%),53 (0.58),←,
39,"Johannisen, Jason",30y 172d,182 (94-0-88 51.65%),72 (0.40),←,
32,"Jones, Arthur",19y 285d,5 (4-0-1 80.00%),1 (0.20),←,
19,"Jones, Liam",32y 64d,168 (61-0-107 36.31%),84 (0.50),73 (31-0-42 42.47%),68 (0.93)
42,"Keath, Alex",31y 99d,92 (54-1-37 59.24%),5 (0.05),62 (38-0-24 61.29%),4 (0.06)
7,"Lobb, Rory",30y 79d,146 (80-2-64 55.48%),149 (1.02),6 (4-0-2 66.67%),6 (1.00)
11,"Macrae, Jack",28y 269d,215 (115-0-100 53.49%),49 (0.23),←,
16,"McLean, Toby",27y 88d,101 (53-0-48 52.48%),62 (0.61),←,
30,"McNeil, Lachlan",22y 79d,31 (22-0-9 70.97%),18 (0.58),←,
33,"Naughton, Aaron",23y 150d,107 (60-0-47 56.07%),162 (1.51),←,
22,"OBrien, Tim",29y 32d,111 (59-3-49 54.50%),74 (0.67),14 (8-0-6 57.14%),1 (0.07)
20,"Richards, Ed",23y 300d,92 (48-0-44 52.17%),24 (0.26),←,
28,"Scott, Anthony",28y 60d,42 (27-0-15 64.29%),19 (0.45),←,
6,"Smith, Bailey",22y 143d,89 (52-0-37 58.43%),40 (0.45),←,
1,"Treloar, Adam",30y 51d,218 (98-1-119 45.18%),128 (0.59),45 (28-0-17 62.22%),31 (0.69)
2,"Ugle-Hagan, Jamarra",21y 25d,29 (15-0-14 51.72%),33 (1.14),←,
3,"Weightman, Cody",22y 104d,43 (24-0-19 55.81%),70 (1.63),←,
34,"Williams, Bailey",25y 201d,111 (60-0-51 54.05%),24 (0.22),←,
Totals,Totals,26y 217d,2548 (1368-8-1172 53.69%),1400 (0.55),,
C,"Beveridge, Luke",52y 249d,190 (108-0-82 56.84%),,←,
