Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bews, Jed",6,2,8,14,,,,4.0,3.0,2.0,,3.0,1.0,1.0,,2.0,13.0,,,2.0,1.0,,84.0
46,"Blicavs, Mark",4,2,8,12,,,25.0,9.0,,3.0,5.0,2.0,2.0,2.0,,6.0,5.0,,,1.0,,,89.0
23,"Caddy, Josh",11,1,9,20,1,1.0,4.0,6.0,1.0,2.0,9.0,3.0,3.0,1.0,,13.0,8.0,,1.0,,1.0,,83.0
19,"Clark, Mitch",5,4,4,9,,,2.0,2.0,,2.0,1.0,5.0,,4.0,,4.0,5.0,2.0,,2.0,,1.0,49.0
44,"Enright, Corey",12,10,9,21,,,,3.0,4.0,,1.0,3.0,,1.0,,7.0,14.0,,,3.0,1.0,,91.0
28,"Gregson, Cory",8,4,5,13,1,,,2.0,1.0,3.0,,1.0,,1.0,,3.0,10.0,,,,1.0,1.0,91.0
29,"Guthrie, Cameron",6,1,14,20,,,1.0,5.0,,3.0,6.0,4.0,,3.0,,11.0,11.0,,,,,1.0,79.0
26,"Hawkins, Tom",9,7,2,11,3,2.0,,4.0,,1.0,,2.0,,,,9.0,2.0,6.0,6.0,3.0,,1.0,93.0
20,"Johnson, Steve",11,3,16,27,1,,1.0,2.0,,4.0,1.0,3.0,,,,6.0,21.0,,,1.0,,,81.0
9,"Kelly, James",6,1,12,18,,,,6.0,4.0,,2.0,2.0,,,,6.0,15.0,,,3.0,,,86.0
39,"Kersten, Shane",3,1,3,6,1,,,2.0,,2.0,,,,,,,5.0,,1.0,,,2.0,79.0
11,"Lang, Darcy",6,1,4,10,,,,4.0,,3.0,1.0,1.0,,,,5.0,7.0,,,,,,76.0
13,"Lonergan, Tom",5,5,5,10,,,,3.0,2.0,,,1.0,,1.0,,4.0,8.0,1.0,,7.0,,,92.0
4,"Mackie, Andrew",15,4,5,20,1,,,4.0,3.0,,,1.0,1.0,1.0,,4.0,14.0,,,4.0,,,90.0
32,"Motlop, Steven",12,6,11,23,,,,1.0,,3.0,1.0,4.0,,1.0,,7.0,16.0,,1.0,,1.0,2.0,90.0
21,"Murdoch, Jordan",5,3,5,10,1,,,3.0,1.0,1.0,,2.0,1.0,,,2.0,8.0,,,,,,88.0
25,"Rivers, Jared",4,3,12,16,,,,4.0,3.0,,,1.0,,1.0,,7.0,9.0,1.0,,8.0,,,92.0
14,"Selwood, Joel",9,1,10,19,,,2.0,3.0,2.0,2.0,5.0,4.0,3.0,2.0,,11.0,9.0,1.0,,2.0,,,84.0
1 ↓,"Stanley, Rhys",3,2,2,5,,,4.0,2.0,1.0,2.0,,6.0,,4.0,,2.0,3.0,,,,,,42.0
27 ↑,"Stokes, Mathew",6,2,7,13,1,,,2.0,,1.0,,1.0,,,,1.0,12.0,,,,,,49.0
7,"Taylor, Harry",5,7,7,12,,,,4.0,3.0,,,2.0,,1.0,,4.0,8.0,2.0,,5.0,,,100.0
40,"Thurlow, Jackson",10,2,3,13,,,,4.0,5.0,,,2.0,,1.0,,2.0,9.0,1.0,,,,1.0,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,161,72,161,322,10,4.0,39.0,79.0,33.0,34.0,32.0,53.0,11.0,25.0,,116.0,212.0,14.0,9.0,41.0,5.0,9.0,
Opposition,Opposition,219,102,176,395,16,24.0,56.0,55.0,23.0,61.0,47.0,30.0,25.0,11.0,6.0,147.0,250.0,11.0,20.0,33.0,11.0,11.0,
