Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Betts, Eddie",6,1,5,11,,4.0,,,,2.0,,2.0,1.0,1.0,,10.0,1.0,1.0,1.0,1.0,,1.0,86.0
41,"Casboult, Levi",3,,5,8,,,16.0,4.0,,,1.0,3.0,1.0,1.0,,2.0,6.0,,,2.0,,,80.0
46,"Cottrell, Matthew",11,4,2,13,,,,2.0,,3.0,1.0,2.0,1.0,,,4.0,9.0,1.0,,1.0,,,87.0
9,"Cripps, Patrick",4,2,21,25,,2.0,,4.0,,,7.0,11.0,3.0,4.0,,14.0,11.0,,1.0,1.0,,2.0,85.0
28,"Cuningham, David",8,2,9,17,,,,2.0,1.0,6.0,4.0,4.0,2.0,2.0,,9.0,8.0,1.0,,2.0,,1.0,77.0
35,"Curnow, Ed",24,4,6,30,1,,,7.0,1.0,10.0,8.0,3.0,1.0,,,14.0,14.0,,,,1.0,1.0,77.0
15,"Docherty, Sam",21,7,7,28,,,,7.0,5.0,2.0,1.0,2.0,,,,6.0,16.0,1.0,,4.0,2.0,,88.0
8,"Fogarty, Lachie",8,2,5,13,,1.0,,3.0,,3.0,1.0,,2.0,,,4.0,8.0,,,2.0,,,80.0
40,"Gibbons, Michael",4,2,1,5,,1.0,,3.0,,1.0,1.0,4.0,1.0,2.0,,4.0,2.0,1.0,2.0,1.0,,1.0,74.0
14,"Jones, Liam",11,8,6,17,,,,1.0,6.0,1.0,,1.0,1.0,,,13.0,3.0,6.0,,10.0,,1.0,88.0
7,"Kennedy, Matthew",,,,,,,,,,,,,,,,,,,,,,,
11,"McGovern, Mitch",6,2,3,9,2,1.0,,2.0,,2.0,,,1.0,,,3.0,6.0,,1.0,,,1.0,75.0
10,"McKay, Harry",12,9,3,15,6,2.0,,3.0,,1.0,,3.0,2.0,1.0,1.0,6.0,9.0,2.0,5.0,2.0,,,89.0
3,"Murphy, Marc",11,6,8,19,2,,,1.0,1.0,2.0,1.0,3.0,1.0,,,4.0,16.0,,1.0,,,,82.0
32,"Newnes, Jack",6,4,6,12,,,,3.0,1.0,1.0,,5.0,1.0,2.0,,4.0,10.0,,,4.0,1.0,,83.0
5,"Petrevski-Seton, Sam",15,7,4,19,,,,2.0,2.0,3.0,1.0,4.0,1.0,1.0,,5.0,14.0,1.0,1.0,1.0,,1.0,70.0
27,"Pittonet, Marc",5,1,5,10,,,31.0,2.0,2.0,3.0,3.0,4.0,,2.0,,4.0,5.0,1.0,,3.0,,,81.0
20,"Plowman, Lachie",9,5,1,10,,,,2.0,1.0,,,2.0,,,,3.0,5.0,1.0,,3.0,,,90.0
42,"Saad, Adam",8,1,3,11,,,,3.0,5.0,2.0,1.0,1.0,,,,5.0,3.0,1.0,,6.0,2.0,1.0,84.0
13,"Stocker, Liam",6,1,4,10,,,,2.0,2.0,,2.0,4.0,3.0,,,5.0,5.0,1.0,,3.0,,,76.0
18,"Walsh, Sam",15,9,18,33,1,1.0,,4.0,4.0,8.0,5.0,3.0,1.0,3.0,3.0,10.0,23.0,,,,1.0,1.0,82.0
23,"Weitering, Jacob",17,7,4,21,,,,4.0,11.0,1.0,3.0,4.0,,1.0,,11.0,8.0,1.0,,6.0,,,91.0
6,"Williams, Zac",13,6,7,20,,,,3.0,2.0,7.0,2.0,2.0,2.0,,,9.0,12.0,,,2.0,2.0,1.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,90,133,356,12,13.0,47.0,64.0,44.0,58.0,42.0,67.0,25.0,20.0,4.0,149.0,194.0,19.0,12.0,54.0,9.0,12.0,
Opposition,Opposition,222,72,131,353,15,13.0,42.0,71.0,45.0,61.0,44.0,66.0,20.0,25.0,2.0,160.0,197.0,8.0,10.0,48.0,1.0,12.0,
