North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",28y 342d,181 (98-1-82 54.42%),222 (1.23),←,
5,"Anderson, Stuart",22y 310d,45 (32-0-13 71.11%),15 (0.33),←,
11,"Archer, Glenn",24y 40d,102 (63-0-39 61.76%),71 (0.70),←,
26,"Bell, Peter",21y 63d,31 (20-0-11 64.52%),29 (0.94),29 (20-0-9 68.97%),27 (0.93)
12,"Blakey, John",30y 283d,231 (113-0-118 48.92%),72 (0.31),96 (61-0-35 63.54%),34 (0.35)
9,"Chandler, Brett",21y 296d,34 (4-0-30 11.76%),3 (0.09),6 (3-0-3 50.00%),1 (0.17)
17,"Freeborn, Glenn",24y 86d,34 (23-0-11 67.65%),19 (0.56),←,
29,"Harvey, Brent",18y 354d,3 (3-0-0 100.00%),2 (0.67),←,
34,"King, David",25y 57d,72 (47-0-25 65.28%),18 (0.25),←,
35,"Longmire, John",26y 123d,161 (81-1-79 50.62%),500 (3.11),←,
4,"Martyn, Mick",28y 245d,182 (101-1-80 55.77%),14 (0.08),←,
31,"McKernan, Corey",23y 135d,77 (52-0-25 67.53%),79 (1.03),←,
20,"Mellington, Anthony",22y 280d,27 (3-0-24 11.11%),32 (1.19),3 (2-0-1 66.67%),8 (2.67)
13,"Pike, Martin",24y 170d,66 (15-0-51 22.73%),41 (0.62),6 (3-0-3 50.00%),1 (0.17)
3,"Rock, Anthony",26y 216d,143 (86-0-57 60.14%),120 (0.84),←,
2,"Schwass, Wayne",28y 157d,168 (92-0-76 54.76%),95 (0.57),←,
8,"Scott, Robert",28y 63d,187 (112-1-74 60.16%),196 (1.05),55 (37-0-18 67.27%),32 (0.58)
24,"Sholl, Craig",29y 124d,157 (90-0-67 57.32%),63 (0.40),←,
37,"Simpson, Adam",21y 76d,31 (23-0-8 74.19%),17 (0.55),←,
10,"Stevens, Anthony",25y 305d,137 (81-0-56 59.12%),71 (0.52),←,
36,"Stevens, Mark",21y 190d,21 (16-0-5 76.19%),20 (0.95),←,
Totals,Totals,24y 360d,2090 (1155-4-931 55.26%),1699 (0.81),,
C,"Pagan, Denis",49y 221d,101 (65-0-36 64.36%),,←,
