Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",27y 295d,137 (77-0-60 56.20%),61 (0.45),13 (4-0-9 30.77%),6 (0.46)
36,"Blanck, James",22y 202d,16 (7-0-9 43.75%),,←,
16,"Bramble, Lachlan",25y 52d,28 (9-2-17 35.71%),2 (0.07),←,
22,"Breust, Luke",32y 211d,272 (167-2-103 61.76%),505 (1.86),←,
33,"Brockman, Tyler",20y 200d,21 (8-2-11 42.86%),20 (0.95),←,
30,"Butler, Sam",20y 120d,15 (5-0-10 33.33%),12 (0.80),←,
12,"Day, Will",22y 5d,44 (13-0-31 29.55%),6 (0.14),←,
15,"Hardwick, Blake",26y 125d,137 (60-2-75 44.53%),8 (0.06),←,
4,"Impey, Jarman",27y 336d,163 (77-0-86 47.24%),60 (0.37),88 (37-0-51 42.05%),26 (0.30)
23,"Koschitzke, Jacob",22y 334d,43 (14-2-27 34.88%),51 (1.19),←,
2,"Lewis, Mitch",24y 239d,58 (22-2-34 39.66%),104 (1.79),←,
31,"Macdonald, Connor",20y 148d,31 (11-0-20 35.48%),16 (0.52),←,
28,"Mackenzie, Cam",19y 140d,11 (4-0-7 36.36%),3 (0.27),←,
17,"Meek, Lloyd",25y 49d,26 (13-0-13 50.00%),6 (0.23),11 (4-0-7 36.36%),3 (0.27)
40,"Mitchell, Seamus",20y 342d,8 (3-0-5 37.50%),,←,
13,"Moore, Dylan",23y 310d,65 (21-1-43 33.08%),65 (1.00),←,
11,"Nash, Conor",24y 317d,63 (26-1-36 42.06%),16 (0.25),←,
3,"Newcombe, Jai",21y 312d,42 (15-2-25 38.10%),17 (0.40),←,
7,"Reeves, Ned",24y 222d,29 (11-1-17 39.66%),9 (0.31),←,
14,"Scrimshaw, Jack",24y 279d,74 (25-1-48 34.46%),10 (0.14),70 (25-1-44 36.43%),10 (0.14)
6,"Sicily, James",28y 155d,127 (62-1-64 49.21%),61 (0.48),←,
37,"Weddle, Josh",19y 16d,7 (3-0-4 42.86%),3 (0.43),←,
5,"Worpel, James",24y 137d,92 (36-2-54 40.22%),34 (0.37),←,
Totals,Totals,23y 341d,1509 (689-21-799 45.66%),1069 (0.71),,
C,"Mitchell, Sam",40y 241d,35 (12-0-23 34.29%),,←,
