Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"Adams, Marcus",10,6,8,18,,,2.0,4.0,7.0,1.0,1.0,1.0,2.0,1.0,,9.0,10.0,1.0,,4.0,,,97.0
24,"Biggs, Shane",8,2,3,11,1,1.0,,5.0,1.0,3.0,,1.0,1.0,1.0,,3.0,7.0,,1.0,,,,71.0
4,"Bontempelli, Marcus",9,5,14,23,,,,4.0,1.0,4.0,2.0,3.0,1.0,1.0,,9.0,14.0,,,,,2.0,89.0
17,"Boyd, Tom",3,,6,9,,,24.0,4.0,,1.0,2.0,2.0,2.0,1.0,,7.0,4.0,,,5.0,,,75.0
12,"Cordy, Zaine",3,,4,7,,,6.0,1.0,,1.0,2.0,,,,,4.0,3.0,,,2.0,,,85.0
9,"Crozier, Hayden",18,10,5,23,,,,3.0,4.0,3.0,,1.0,1.0,,,3.0,19.0,,,3.0,,,82.0
6,"Dahlhaus, Luke",2,3,16,18,,,,5.0,,2.0,2.0,4.0,1.0,2.0,,8.0,10.0,,,,,,79.0
35,"Daniel, Caleb",11,5,9,20,1,,,3.0,2.0,1.0,2.0,2.0,,1.0,,6.0,14.0,,,1.0,,,75.0
5,"Dunkley, Josh",11,6,12,23,,,,10.0,,5.0,3.0,4.0,,2.0,,7.0,15.0,,,2.0,,,92.0
26,"Gowers, Billy",6,2,1,7,1,1.0,,,2.0,1.0,1.0,3.0,1.0,1.0,,2.0,6.0,,1.0,1.0,1.0,,80.0
7,"Hunter, Lachie",14,6,12,26,2,,,4.0,3.0,4.0,3.0,2.0,,2.0,,6.0,22.0,,1.0,1.0,,,86.0
39,"Johannisen, Jason",23,8,9,32,,,,2.0,2.0,6.0,1.0,1.0,,1.0,,2.0,30.0,,,2.0,3.0,2.0,82.0
27,"Lipinski, Patrick",4,2,8,12,,,,,1.0,,1.0,1.0,,1.0,,2.0,10.0,,,,,,73.0
36,"Lynch, Brad",15,5,8,23,,,,1.0,5.0,2.0,,3.0,1.0,3.0,,4.0,20.0,,,1.0,1.0,,78.0
16,"McLean, Toby",12,4,13,25,,,,3.0,,5.0,5.0,2.0,1.0,1.0,,8.0,14.0,,,4.0,,,87.0
38,"Morris, Dale",7,7,9,16,,,,4.0,,,,1.0,1.0,1.0,,4.0,12.0,,,5.0,,,92.0
33,"Naughton, Aaron",6,3,3,9,,,,1.0,1.0,,,3.0,1.0,,,4.0,5.0,,,2.0,,,75.0
20,"Richards, Ed",8,4,7,15,,,,1.0,1.0,4.0,2.0,1.0,1.0,,,5.0,9.0,,,1.0,,2.0,78.0
13,"Schache, Josh",8,5,3,11,1,2.0,,1.0,,1.0,,,,,,3.0,8.0,1.0,2.0,,,,80.0
37,"Smith, Roarke",5,2,4,9,,,,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,4.0,6.0,1.0,,5.0,4.0,,74.0
8,"Trengove, Jackson",11,11,11,22,,,4.0,1.0,1.0,,,3.0,2.0,1.0,,6.0,16.0,1.0,,5.0,,,91.0
3,"Wallis, Mitch",9,2,7,16,3,,,1.0,,2.0,6.0,2.0,1.0,,,10.0,6.0,1.0,1.0,1.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,98,172,375,9,5.0,36.0,59.0,33.0,47.0,34.0,44.0,18.0,21.0,,116.0,260.0,5.0,6.0,45.0,9.0,6.0,
Opposition,Opposition,224,108,182,406,19,8.0,51.0,74.0,35.0,54.0,41.0,47.0,21.0,18.0,6.0,140.0,265.0,18.0,18.0,48.0,7.0,11.0,
