Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",13.0,7.0,4.0,17.0,,,,1.0,2.0,2.0,1.0,,,,,6.0,11.0,1.0,,2.0,,1.0,87.0
38,"Brown, Mitch",8.0,6.0,2.0,10.0,2.0,2.0,,3.0,,,,1.0,1.0,1.0,,3.0,8.0,1.0,3.0,1.0,,,79.0
11,"Gawn, Max",20.0,10.0,6.0,26.0,1.0,2.0,24.0,,3.0,5.0,5.0,5.0,3.0,2.0,3.0,19.0,6.0,8.0,2.0,4.0,,1.0,90.0
14,"Hibberd, Michael",8.0,5.0,13.0,21.0,,,,2.0,4.0,,1.0,1.0,1.0,,,10.0,12.0,,,6.0,,,76.0
29,"Hunt, Jayden",7.0,4.0,5.0,12.0,,,,4.0,1.0,2.0,1.0,1.0,,,,5.0,10.0,,,2.0,3.0,,80.0
6,"Jackson, Luke",8.0,5.0,9.0,17.0,,,22.0,1.0,,5.0,2.0,2.0,2.0,,,6.0,12.0,,,,,,80.0
2,"Jones, Nathan",3.0,1.0,5.0,8.0,,1.0,,1.0,,,,2.0,1.0,1.0,,4.0,5.0,,1.0,,,,70.0
23,"Jordon, James",7.0,1.0,13.0,20.0,,,,4.0,,2.0,4.0,2.0,2.0,,,8.0,12.0,,,2.0,,,71.0
15,"Langdon, Ed",10.0,4.0,7.0,17.0,3.0,1.0,,1.0,1.0,3.0,1.0,3.0,1.0,1.0,,5.0,11.0,1.0,1.0,1.0,1.0,,90.0
8,"Lever, Jake",13.0,8.0,3.0,16.0,,,,2.0,6.0,1.0,,1.0,1.0,,,7.0,9.0,2.0,,7.0,,,100.0
25,"McDonald, Tom",18.0,10.0,4.0,22.0,2.0,2.0,2.0,1.0,2.0,3.0,,1.0,3.0,,,9.0,14.0,2.0,2.0,,,3.0,98.0
18,"Melksham, Jake",7.0,2.0,4.0,11.0,3.0,,,3.0,,2.0,1.0,1.0,,,,3.0,7.0,,2.0,,,1.0,69.0
30,"Neal-Bullen, Alex",10.0,3.0,4.0,14.0,,,,4.0,,7.0,3.0,2.0,3.0,1.0,,5.0,9.0,,,,,1.0,67.0
13,"Oliver, Clayton",13.0,7.0,17.0,30.0,,2.0,,8.0,1.0,7.0,4.0,7.0,2.0,3.0,2.0,18.0,14.0,2.0,1.0,2.0,,,92.0
5,"Petracca, Christian",17.0,5.0,6.0,23.0,2.0,,,4.0,,7.0,2.0,4.0,2.0,2.0,,11.0,13.0,,2.0,1.0,,2.0,82.0
35,"Petty, Harry",3.0,3.0,5.0,8.0,,,,2.0,1.0,,1.0,1.0,,1.0,,6.0,2.0,1.0,,4.0,,,73.0
36,"Pickett, Kysaiah",11.0,6.0,7.0,18.0,2.0,3.0,,3.0,,,2.0,1.0,3.0,,,9.0,9.0,1.0,3.0,1.0,,1.0,83.0
24,"Rivers, Trent",13.0,5.0,8.0,21.0,,,,1.0,3.0,3.0,2.0,4.0,1.0,,,8.0,13.0,,,2.0,2.0,,73.0
3,"Salem, Christian",22.0,7.0,8.0,30.0,,,,2.0,5.0,2.0,1.0,3.0,1.0,,,7.0,20.0,,,1.0,,,87.0
9,"Spargo, Charlie",8.0,6.0,3.0,11.0,,1.0,,1.0,,5.0,1.0,2.0,,1.0,,2.0,10.0,,,1.0,,,75.0
32,"Sparrow, Tom",,,,,,,,,,,,,,,,,,,,,,,
20,"Tomlinson, Adam",14.0,8.0,2.0,16.0,,,,2.0,3.0,,,5.0,,2.0,,2.0,13.0,,,5.0,,,100.0
7,"Viney, Jack",11.0,3.0,9.0,20.0,,,,3.0,,5.0,2.0,4.0,,,,9.0,10.0,,,1.0,,,79.0
Totals,Totals,244.0,116.0,144.0,388.0,15.0,14.0,48.0,53.0,32.0,61.0,34.0,53.0,27.0,15.0,5.0,162.0,230.0,19.0,17.0,43.0,6.0,10.0,
Opposition,Opposition,189.0,78.0,153.0,342.0,8.0,6.0,21.0,56.0,45.0,41.0,35.0,64.0,15.0,27.0,1.0,126.0,207.0,15.0,5.0,52.0,8.0,4.0,
