Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",23y 93d,59 (29-2-28 50.85%),3 (0.05),←,
25,"Chaplin, Troy",29y 83d,191 (85-1-105 44.76%),14 (0.07),51 (30-0-21 58.82%),4 (0.08)
9,"Cotchin, Trent",25y 40d,138 (65-2-71 47.83%),83 (0.60),←,
3,"Deledio, Brett",28y 29d,217 (92-5-120 43.55%),148 (0.68),←,
5,"Ellis, Brandon",21y 287d,72 (38-1-33 53.47%),27 (0.38),←,
32,"Ellis, Corey",18y 220d,2 (1-0-1 50.00%),1 (0.50),←,
43,"Elton, Todd",22y 18d,2 (1-0-1 50.00%),,←,
6,"Grigg, Shaun",27y 28d,131 (61-2-68 47.33%),59 (0.45),88 (43-2-43 50.00%),49 (0.56)
2,"Grimes, Dylan",23y 305d,49 (25-0-24 51.02%),2 (0.04),←,
14,"Houli, Bachar",27y 5d,121 (57-3-61 48.35%),29 (0.24),95 (47-2-46 50.53%),20 (0.21)
28,"Hunt, Taylor",24y 193d,70 (52-0-18 74.29%),20 (0.29),7 (3-0-4 42.86%),1 (0.14)
20,"Maric, Ivan",29y 133d,139 (78-1-60 56.47%),52 (0.37),62 (35-1-26 57.26%),24 (0.39)
4,"Martin, Dustin",23y 325d,115 (52-2-61 46.09%),122 (1.06),←,
34,"McBean, Liam",20y 265d,1 (1-0-0 100.00%),,←,
33,"McIntosh, Kamdyn",21y 44d,7 (3-0-4 42.86%),4 (0.57),←,
37,"Menadue, Connor",18y 240d,1 (1-0-0 100.00%),,←,
26,"Miles, Anthony",23y 78d,30 (13-0-17 43.33%),9 (0.30),20 (12-0-8 60.00%),8 (0.40)
38,"Morris, Steven",26y 137d,71 (37-1-33 52.82%),9 (0.13),←,
18,"Rance, Alex",25y 220d,114 (48-2-64 42.98%),8 (0.07),←,
8,"Riewoldt, Jack",26y 198d,164 (69-4-91 43.29%),401 (2.45),←,
29,"Vickery, Ty",24y 351d,89 (39-2-48 44.94%),105 (1.18),←,
31,"Vlastuin, Nick",21y 28d,45 (24-0-21 53.33%),13 (0.29),←,
Totals,Totals,24y 68d,1828 (871-28-929 47.65%),1109 (0.61),,
C,"Hardwick, Damien",42y 272d,119 (54-2-63 46.22%),,←,
