Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",9,5,5,14,,,,1.0,6.0,1.0,1.0,,2.0,,,7.0,7.0,1.0,,5.0,3.0,,71.0
16,"Brown, Leigh",17,14,3,20,,,,2.0,5.0,1.0,,2.0,2.0,,,2.0,18.0,,,5.0,4.0,,100.0
24,"Firrito, Michael",10,5,8,18,,,,4.0,,4.0,,4.0,1.0,1.0,,6.0,12.0,,,1.0,,1.0,94.0
6,"Grant, Shannon",11,7,7,18,1,,,4.0,,5.0,1.0,1.0,1.0,,,6.0,12.0,,1.0,,,3.0,91.0
15,"Green, Kasey",10,9,7,17,2,,,1.0,1.0,3.0,1.0,1.0,,1.0,,4.0,13.0,,3.0,3.0,,,83.0
31,"Hale, David",9,6,3,12,1,,14.0,2.0,,3.0,3.0,3.0,,2.0,,4.0,8.0,,1.0,2.0,1.0,1.0,78.0
39,"Harding, Leigh",4,1,2,6,,2.0,,2.0,,,,2.0,2.0,1.0,,3.0,3.0,,,1.0,,,68.0
4,"Harris, Daniel",10,5,5,15,,,,8.0,1.0,2.0,4.0,2.0,1.0,,,7.0,11.0,,,1.0,,,76.0
29,"Harvey, Brent",9,4,6,15,2,1.0,,4.0,1.0,2.0,1.0,,,,,4.0,11.0,,1.0,,2.0,,92.0
2,"Hay, Jonathan",5,5,3,8,,,,2.0,3.0,,,2.0,1.0,,,2.0,6.0,,,9.0,,,88.0
21,"Jones, Corey",5,2,3,8,,,,3.0,1.0,3.0,1.0,,,,,4.0,4.0,,,1.0,1.0,,71.0
35,"Makepeace, Troy",14,6,7,21,,,,2.0,4.0,2.0,1.0,1.0,,,,6.0,13.0,,1.0,1.0,1.0,1.0,100.0
37,"Perry, Joel",7,7,4,11,,,,1.0,2.0,,,,,,,4.0,6.0,1.0,,3.0,,,65.0
20,"Petrie, Drew",14,11,3,17,,,6.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,,6.0,11.0,1.0,,3.0,,1.0,78.0
30,"Pratt, Daniel",16,10,2,18,1,1.0,,1.0,3.0,1.0,,2.0,,1.0,,3.0,15.0,2.0,2.0,2.0,2.0,,100.0
3,"Rawlings, Brady",17,8,3,20,,1.0,,1.0,,2.0,3.0,3.0,1.0,,,7.0,12.0,,1.0,,4.0,2.0,88.0
26,"Rocca, Saverio",3,3,,3,,,,,,1.0,,,,,,,3.0,,1.0,,,,54.0
32,"Sansbury, Eddie",6,4,6,12,,,,,,1.0,,1.0,,1.0,,6.0,6.0,,1.0,,,,63.0
7,"Simpson, Adam",13,3,12,25,,,1.0,3.0,,6.0,5.0,2.0,1.0,,,9.0,15.0,,,1.0,,,79.0
9,"Sinclair, Jess",11,7,7,18,,1.0,,3.0,2.0,4.0,,2.0,,1.0,,1.0,16.0,,,2.0,6.0,,71.0
23,"Thompson, Nathan",10,8,2,12,5,3.0,,1.0,1.0,,,,1.0,,1.0,6.0,6.0,4.0,7.0,1.0,,,93.0
8,"Wells, Daniel",11,4,6,17,,1.0,1.0,2.0,1.0,1.0,5.0,2.0,,,,8.0,8.0,1.0,,3.0,,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,134,104,325,12,14.0,22.0,50.0,35.0,46.0,27.0,33.0,14.0,9.0,1.0,105.0,216.0,10.0,19.0,44.0,24.0,9.0,
Opposition,Opposition,184,99,105,289,13,12.0,32.0,58.0,35.0,44.0,30.0,41.0,9.0,14.0,5.0,97.0,188.0,7.0,16.0,46.0,25.0,10.0,
