Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
19,"Connors, Daniel",21y 194d,12 (5-0-7 41.67%),6 (0.50),←,
9,"Cotchin, Trent",19y 362d,27 (13-0-14 48.15%),12 (0.44),←,
3,"Deledio, Brett",22y 351d,108 (40-3-65 38.43%),89 (0.82),←,
10,"Edwards, Shane",21y 161d,49 (13-3-33 29.59%),28 (0.57),←,
15,"Farmer, Mitch",21y 90d,5 (0-0-5 0.00%),,2 (0-0-2 0.00%),
27,"Hislop, Tom",21y 301d,21 (3-1-17 16.67%),12 (0.57),14 (3-1-10 25.00%),10 (0.71)
23,"Jackson, Daniel",23y 344d,71 (20-2-49 29.58%),19 (0.27),←,
28,"King, Jake",26y 9d,42 (8-3-31 22.62%),9 (0.21),←,
36,"Martin, Dustin",18y 282d,2 (0-0-2 0.00%),1 (0.50),←,
16,"McGuane, Luke",23y 51d,56 (16-2-38 30.36%),2 (0.04),←,
40,"Moore, Kelvin",26y 10d,67 (17-1-49 26.12%),11 (0.16),←,
20,"Morton, Mitch",23y 66d,52 (20-2-30 40.38%),92 (1.77),40 (14-2-24 37.50%),81 (2.03)
26,"Nahas, Robin",22y 145d,21 (5-1-15 26.19%),22 (1.05),←,
47,"Nason, Ben",20y 305d,2 (0-0-2 0.00%),1 (0.50),←,
17,"Newman, Chris",27y 321d,156 (50-3-103 33.01%),20 (0.13),←,
37,"Post, Jayden",20y 120d,8 (2-1-5 31.25%),3 (0.38),←,
8,"Riewoldt, Jack",21y 155d,48 (16-2-30 35.42%),59 (1.23),←,
5,"Simmonds, Troy",31y 265d,192 (85-1-106 44.53%),131 (0.68),88 (33-1-54 38.07%),65 (0.74)
30,"Tambling, Richard",23y 204d,97 (37-3-57 39.69%),58 (0.60),←,
31,"Thomson, Adam",23y 226d,32 (15-0-17 46.88%),17 (0.53),4 (0-0-4 0.00%),1 (0.25)
2,"Thursfield, Will",23y 350d,55 (17-3-35 33.64%),,←,
29,"Vickery, Ty",19y 308d,11 (3-1-7 31.82%),6 (0.55),←,
Totals,Totals,22y 359d,1134 (385-32-717 33.95%),598 (0.53),,
C,"Hardwick, Damien",37y 229d,2 (0-0-2 0.00%),,←,
