West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Cripps, Jamie",6,5,2,8,1,,,1.0,,5.0,,2.0,1.0,2.0,,2.0,7.0,,1.0,,,,80.0
27,"Darling, Jack",11,4,5,16,2,2.0,2.0,,,2.0,,3.0,1.0,1.0,,8.0,9.0,1.0,2.0,,,2.0,96.0
14,"Duggan, Liam",10,3,4,14,,,,3.0,3.0,2.0,,2.0,1.0,1.0,,3.0,10.0,,,4.0,,1.0,83.0
3,"Gaff, Andrew",15,2,15,30,,,,3.0,3.0,5.0,4.0,5.0,2.0,1.0,,9.0,21.0,,,2.0,,2.0,90.0
25,"Hurn, Shannon",16,8,6,22,,,,4.0,6.0,3.0,,3.0,,,2.0,4.0,15.0,,,6.0,2.0,,87.0
34,"Hutchings, Mark",8,,5,13,,,,1.0,,4.0,3.0,2.0,,1.0,,5.0,8.0,,,,,2.0,72.0
39,"Karpany, Malcolm",4,1,6,10,1,,,,,,,3.0,,1.0,,6.0,5.0,,,1.0,,,72.0
17,"Kennedy, Josh",7,7,7,14,5,1.0,,1.0,,1.0,,1.0,,1.0,,4.0,10.0,1.0,5.0,1.0,,,93.0
2,"LeCras, Mark",10,9,5,15,3,1.0,,2.0,,2.0,,4.0,,2.0,,2.0,12.0,,3.0,1.0,2.0,1.0,83.0
16,"Mackenzie, Eric",6,6,9,15,,,,1.0,2.0,1.0,,1.0,,,,4.0,11.0,,,9.0,,,96.0
7,"Masten, Chris",7,2,7,14,,,,1.0,1.0,4.0,,4.0,,2.0,,6.0,11.0,,,2.0,,,81.0
20,"McGovern, Jeremy",10,6,7,17,1,1.0,6.0,1.0,5.0,1.0,2.0,2.0,,1.0,,6.0,12.0,,,2.0,,1.0,82.0
1,"Mitchell, Sam",12,2,11,23,,,,5.0,3.0,3.0,7.0,3.0,,,,10.0,14.0,,,3.0,,,84.0
30,"Nelson, Jackson",6,4,4,10,,,,1.0,6.0,,,1.0,,,,3.0,5.0,,,2.0,,,75.0
24,"Partington, Luke",7,1,7,14,,3.0,,,,2.0,2.0,1.0,,,,5.0,10.0,,,,,,56.0
21,"Petrie, Drew",8,5,5,13,,,15.0,8.0,1.0,,2.0,5.0,,3.0,,8.0,9.0,1.0,,6.0,,,85.0
8,"Redden, Jack",10,4,12,22,,1.0,,5.0,2.0,4.0,3.0,1.0,2.0,,,12.0,10.0,,,2.0,,,73.0
31,"Schofield, Will",1,1,2,3,,,,,1.0,,,,,,,1.0,3.0,,,7.0,,,90.0
4,"Sheed, Dom",14,6,9,23,1,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,,9.0,17.0,1.0,1.0,2.0,,1.0,72.0
5,"Sheppard, Brad",5,2,4,9,,,,4.0,3.0,,1.0,5.0,,1.0,,2.0,7.0,,,3.0,1.0,,85.0
13,"Shuey, Luke",5,2,13,18,,,,3.0,1.0,3.0,4.0,3.0,2.0,1.0,,13.0,6.0,,,2.0,1.0,1.0,82.0
6,"Yeo, Elliot",10,4,7,17,,,,6.0,5.0,2.0,1.0,3.0,1.0,2.0,,6.0,10.0,1.0,,8.0,2.0,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,84,152,340,14,11.0,23.0,51.0,42.0,46.0,30.0,55.0,12.0,21.0,2.0,128.0,222.0,5.0,12.0,63.0,8.0,12.0,
Opposition,Opposition,236,107,191,427,15,13.0,53.0,83.0,28.0,62.0,42.0,45.0,21.0,12.0,4.0,162.0,272.0,16.0,18.0,39.0,14.0,12.0,
