St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",11,1,16,27,,1.0,1.0,8.0,2.0,3.0,5.0,4.0,1.0,2.0,,12.0,16.0,,,1.0,,,84.0
27,"Bruce, Josh",5,2,3,8,2,1.0,2.0,5.0,2.0,,1.0,2.0,2.0,2.0,,6.0,3.0,1.0,1.0,2.0,,,88.0
24,"Dempster, Sean",10,7,5,15,,,,4.0,3.0,1.0,,2.0,,1.0,,3.0,11.0,1.0,,5.0,,,96.0
7,"Dunstan, Luke",9,8,16,25,,,,2.0,1.0,2.0,2.0,3.0,,1.0,,6.0,19.0,1.0,,1.0,,1.0,79.0
25,"Fisher, Sam",13,9,8,21,,,,1.0,3.0,3.0,,4.0,,3.0,,5.0,15.0,1.0,,4.0,,,94.0
14,"Geary, Jarryn",6,2,10,16,,,,1.0,1.0,,1.0,2.0,,,,3.0,13.0,,,5.0,1.0,,78.0
19,"Gilbert, Sam",6,4,11,17,,,2.0,7.0,1.0,1.0,1.0,2.0,,2.0,,6.0,12.0,,,3.0,,,80.0
33 ↓,"Goddard, Hugh",1,2,3,4,1,,,2.0,,1.0,,,,,,1.0,3.0,,,1.0,,,45.0
45,"Holmes, Jason",1,,4,5,,,23.0,5.0,,,,4.0,,4.0,,3.0,2.0,,,3.0,,,93.0
37,"Lonie, Jack",6,4,3,9,,,,1.0,,3.0,2.0,1.0,2.0,,,5.0,5.0,,,1.0,,,84.0
11,"Montagna, Leigh",13,4,20,33,,,1.0,6.0,2.0,3.0,2.0,4.0,,1.0,,8.0,26.0,,,4.0,,1.0,92.0
30,"Murdoch, Brodie",7,7,2,9,1,,,2.0,2.0,1.0,,1.0,,,,,9.0,,,2.0,,,83.0
16,"Newnes, Jack",9,4,12,21,,,4.0,7.0,,1.0,5.0,3.0,,2.0,,8.0,13.0,,,1.0,,,90.0
22,"Ray, Farren",3,2,13,16,,,,3.0,1.0,1.0,,3.0,,,,5.0,11.0,,,1.0,,,80.0
12,"Riewoldt, Nick",9,9,3,12,,2.0,1.0,2.0,,2.0,,1.0,,1.0,,,12.0,,2.0,2.0,,,92.0
17,"Roberton, Dylan",10,5,3,13,,,,1.0,3.0,1.0,,1.0,,1.0,,1.0,10.0,,,,,,82.0
6,"Ross, Sebastian",7,2,18,25,,,,9.0,2.0,,5.0,1.0,1.0,,,11.0,14.0,,,1.0,,,83.0
5,"Savage, Shane",10,4,8,18,,,,1.0,4.0,1.0,,3.0,,,,2.0,15.0,,,,,,79.0
40 ↑,"Sinclair, Jack",2,,1,3,,,,2.0,,,1.0,1.0,,,,2.0,1.0,,,1.0,,,42.0
3,"Steven, Jack",11,1,14,25,,,,7.0,,5.0,5.0,4.0,,1.0,,7.0,18.0,,,,3.0,,77.0
29,"Webster, Jimmy",9,3,9,18,,,,2.0,2.0,1.0,2.0,1.0,,1.0,,5.0,12.0,,,,,,89.0
44,"Weller, Maverick",9,4,10,19,,1.0,,3.0,3.0,4.0,1.0,3.0,,1.0,,6.0,13.0,,,,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,84,192,359,4,6.0,34.0,81.0,32.0,34.0,33.0,50.0,6.0,23.0,,105.0,253.0,4.0,3.0,38.0,4.0,3.0,
Opposition,Opposition,204,95,214,418,18,17.0,59.0,73.0,26.0,55.0,39.0,33.0,23.0,6.0,6.0,156.0,264.0,14.0,16.0,37.0,3.0,11.0,
