Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",20y 271d,36 (19-1-16 54.17%),2 (0.06),←,
31,"Brander, Jarrod",23y 36d,23 (10-0-13 43.48%),6 (0.26),1 (0-0-1 0.00%),1 (1.00)
5,"Bruhn, Tanner",19y 296d,14 (6-0-8 42.86%),4 (0.29),←,
3,"Coniglio, Stephen",28y 94d,157 (72-1-84 46.18%),85 (0.54),←,
13,"Cumming, Isaac",23y 220d,35 (17-1-17 50.00%),1 (0.03),←,
1,"Davis, Phil",31y 201d,188 (91-3-94 49.20%),7 (0.04),170 (80-3-87 47.94%),6 (0.04)
24,"de Boer, Matt",32y 9d,212 (121-5-86 58.25%),78 (0.37),74 (43-4-27 60.81%),30 (0.41)
30,"Flynn, Matt",24y 187d,13 (3-1-9 26.92%),5 (0.38),←,
12,"Green, Tom",21y 55d,25 (12-1-12 50.00%),10 (0.40),←,
37,"Hill, Bobby",22y 38d,31 (14-1-16 46.77%),27 (0.87),←,
27,"Himmelberg, Harry",25y 315d,106 (62-2-42 59.43%),130 (1.23),←,
2,"Hopper, Jacob",25y 41d,108 (62-2-44 58.33%),40 (0.37),←,
39,"Idun, Connor",21y 233d,27 (13-1-13 50.00%),,←,
25,"Keeffe, Lachlan",31y 339d,80 (44-0-36 55.00%),15 (0.19),40 (19-0-21 47.50%),8 (0.20)
22,"Kelly, Josh",27y 35d,156 (85-3-68 55.45%),98 (0.63),←,
38,"Lloyd, Daniel",30y 29d,68 (36-4-28 55.88%),60 (0.88),←,
33,"OHalloran, Xavier",21y 251d,20 (10-1-9 52.50%),5 (0.25),←,
36,"Perryman, Harry",23y 90d,71 (36-1-34 51.41%),19 (0.27),←,
26,"Riccardi, Jake",22y 132d,15 (8-0-7 53.33%),11 (0.73),←,
14,"Taranto, Tim",24y 50d,99 (56-2-41 57.58%),42 (0.42),←,
15,"Taylor, Sam",22y 318d,54 (33-0-21 61.11%),1 (0.02),←,
8,"Ward, Callan",31y 343d,249 (112-4-133 45.78%),126 (0.51),189 (80-4-105 43.39%),93 (0.49)
6,"Whitfield, Lachie",27y 244d,168 (83-4-81 50.60%),64 (0.38),←,
Totals,Totals,25y 119d,1955 (1005-38-912 51.41%),836 (0.43),,
C,"Cameron, Leon",49y 198d,185 (99-4-82 54.59%),,←,
