Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Buntine, Matt",8,5,6,14,,,,3.0,1.0,2.0,,,2.0,,,10.0,4.0,2.0,,6.0,,,84.0
18,"Cameron, Jeremy",3,1,3,6,1,1.0,,2.0,,2.0,,1.0,3.0,,,3.0,5.0,,1.0,2.0,,,84.0
3,"Coniglio, Stephen",11,2,11,22,1,,2.0,7.0,2.0,2.0,8.0,1.0,1.0,,,11.0,11.0,,1.0,1.0,,1.0,81.0
1,"Davis, Phil",8,6,6,14,,,,,2.0,,1.0,,3.0,,,8.0,9.0,,,9.0,,,97.0
4,"Greene, Toby",15,8,6,21,4,2.0,,2.0,,7.0,,3.0,1.0,1.0,1.0,6.0,16.0,1.0,1.0,,,,79.0
32,"Griffen, Ryan",11,2,9,20,1,2.0,3.0,8.0,1.0,2.0,4.0,3.0,,2.0,,11.0,10.0,,,2.0,,1.0,64.0
19,"Haynes, Nick",11,6,6,17,,,,4.0,3.0,,,2.0,1.0,1.0,,7.0,11.0,1.0,,8.0,1.0,,85.0
2,"Hopper, Jacob",8,2,8,16,,1.0,,5.0,1.0,3.0,3.0,3.0,1.0,1.0,,8.0,8.0,,,,,,69.0
17,"Johnson, Steve",16,4,11,27,2,3.0,,2.0,,5.0,8.0,2.0,1.0,2.0,,16.0,9.0,1.0,2.0,3.0,,,87.0
22,"Kelly, Josh",17,7,10,27,,1.0,,3.0,1.0,7.0,2.0,1.0,,,2.0,7.0,21.0,1.0,1.0,1.0,,,84.0
37,"Lobb, Rory",10,6,3,13,1,,9.0,2.0,1.0,4.0,,1.0,1.0,1.0,,5.0,8.0,4.0,1.0,3.0,,1.0,79.0
41,"Mumford, Shane",2,2,6,8,,,33.0,4.0,,,1.0,,1.0,,,6.0,2.0,1.0,,3.0,,1.0,91.0
24,"Patfull, Joel",5,3,3,8,,,,2.0,2.0,,,1.0,,1.0,,4.0,5.0,,,6.0,,,90.0
12,"Patton, Jonathon",6,6,3,9,2,,,1.0,1.0,,,2.0,1.0,1.0,,5.0,7.0,2.0,2.0,2.0,,1.0,78.0
50,"Reid, Sam",5,2,7,12,1,1.0,,4.0,,1.0,,3.0,,1.0,,3.0,11.0,,1.0,1.0,,,75.0
9,"Scully, Tom",11,4,8,19,1,1.0,,6.0,1.0,6.0,2.0,1.0,2.0,1.0,,6.0,13.0,,,,1.0,2.0,84.0
23,"Shaw, Heath",21,10,4,25,,,,2.0,7.0,3.0,,2.0,,,,3.0,18.0,3.0,,5.0,2.0,,91.0
5,"Shiel, Dylan",15,7,9,24,,,,5.0,4.0,4.0,4.0,3.0,1.0,1.0,,6.0,18.0,,,,1.0,1.0,78.0
8,"Ward, Callan",14,5,11,25,,1.0,3.0,7.0,2.0,4.0,4.0,5.0,2.0,1.0,3.0,12.0,16.0,,1.0,,1.0,2.0,87.0
6,"Whitfield, Lachie",11,5,9,20,1,1.0,,5.0,2.0,3.0,,1.0,1.0,1.0,,8.0,12.0,1.0,1.0,3.0,2.0,1.0,84.0
29,"Williams, Zac",17,10,6,23,,,,1.0,1.0,4.0,3.0,2.0,,,,7.0,18.0,,,1.0,2.0,1.0,79.0
16,"Wilson, Nathan",13,8,5,18,,,,,6.0,2.0,1.0,2.0,,,,7.0,13.0,,,7.0,5.0,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,111,150,388,15,15.0,50.0,75.0,38.0,61.0,41.0,39.0,22.0,15.0,6.0,159.0,245.0,17.0,12.0,63.0,15.0,12.0,
Opposition,Opposition,173,69,166,339,9,9.0,37.0,77.0,44.0,52.0,35.0,48.0,15.0,22.0,,139.0,199.0,14.0,8.0,50.0,3.0,4.0,
