Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Chick, Daniel",20y 84d,6 (1-1-4 25.00%),1 (0.17),←,
5,"Collins, Andrew",31y 9d,196 (125-1-70 64.03%),36 (0.18),←,
3,"Condon, Anthony",28y 150d,126 (86-0-40 68.25%),40 (0.32),←,
9,"Crawford, Shane",21y 238d,63 (31-1-31 50.00%),55 (0.87),←,
23,"Crawshay, Simon",21y 253d,19 (6-0-13 31.58%),2 (0.11),←,
19,"Dunstall, Jason",31y 264d,231 (160-1-70 69.48%),1094 (4.74),←,
34,"Graham, Mark",23y 52d,48 (21-1-26 44.79%),7 (0.15),←,
22,"Hargreaves, Tim",20y 340d,31 (11-1-19 37.10%),46 (1.48),←,
2,"Holland, Nick",21y 280d,21 (5-1-15 26.19%),8 (0.38),←,
17,"Hudson, Paul",25y 289d,120 (71-0-49 59.17%),247 (2.06),←,
1,"Jencke, Ray",30y 40d,172 (111-1-60 64.83%),27 (0.16),←,
12,"Lawrence, Stephen",27y 12d,116 (70-0-46 60.34%),25 (0.22),←,
44,"Platten, John",33y 48d,225 (149-1-75 66.44%),208 (0.92),←,
18,"Pritchard, Darrin",30y 44d,184 (123-1-60 67.12%),91 (0.49),←,
38,"Rawlings, Jade",18y 208d,1 (0-0-1 0.00%),,←,
4,"Salmon, Paul",31y 105d,212 (123-3-86 58.73%),511 (2.41),3 (0-1-2 16.67%),2 (0.67)
21,"Stevenson, Shayne",25y 327d,32 (8-1-23 26.56%),29 (0.91),21 (8-1-12 40.48%),20 (0.95)
25,"Taylor, Jason",27y 224d,82 (38-1-43 46.95%),34 (0.41),75 (37-1-37 50.00%),30 (0.40)
6,"Taylor, Richard",22y 295d,18 (7-1-10 41.67%),10 (0.56),←,
33,"Treleven, Craig",25y 325d,6 (1-1-4 25.00%),3 (0.50),←,
30,"Woods, Tony",26y 307d,54 (21-1-32 39.81%),12 (0.22),23 (5-1-17 23.91%),2 (0.09)
Totals,Totals,25y 359d,1963 (1168-18-777 59.50%),2486 (1.27),,
C,"Judge, Ken",38y 110d,6 (1-1-4 25.00%),,←,
