Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",28y 53d,135 (74-0-61 54.81%),72 (0.53),←,
29,"Beaumont, Simon",27y 128d,134 (69-0-65 51.49%),80 (0.60),←,
16,"Camporeale, Scott",27y 252d,174 (98-0-76 56.32%),156 (0.90),←,
13,"Davies, Justin",19y 287d,8 (1-0-7 12.50%),4 (0.50),←,
25,"Fevola, Brendan",22y 90d,45 (23-0-22 51.11%),79 (1.76),←,
14,"Fisher, Brad",19y 11d,3 (1-0-2 33.33%),4 (1.33),←,
11,"French, Barnaby",27y 146d,66 (35-1-30 53.79%),21 (0.32),4 (1-0-3 25.00%),1 (0.25)
9,"Hickmott, Adrian",31y 21d,173 (102-0-71 58.96%),120 (0.69),123 (70-0-53 56.91%),96 (0.78)
33,"Houlihan, Ryan",21y 89d,58 (26-0-32 44.83%),55 (0.95),←,
27,"Hulme, Darren",25y 284d,87 (44-0-43 50.57%),48 (0.55),←,
43,"Koutoufides, Anthony",30y 92d,197 (117-1-79 59.64%),176 (0.89),←,
12,"Lappin, Matthew",27y 62d,152 (75-1-76 49.67%),163 (1.07),97 (47-0-50 48.45%),137 (1.41)
4,"Livingston, Luke",20y 167d,18 (2-0-16 11.11%),,←,
10,"Martyn, Mick",34y 232d,288 (170-1-117 59.20%),16 (0.06),1 (0-0-1 0.00%),
41,"McCormick, Jonathon",22y 25d,4 (1-0-3 25.00%),2 (0.50),←,
5,"McKay, Andrew",32y 280d,226 (128-1-97 56.86%),28 (0.12),←,
18,"Murphy, Justin",26y 361d,133 (60-0-73 45.11%),111 (0.83),103 (45-0-58 43.69%),93 (0.90)
36,"Sporn, Trent",20y 209d,12 (3-0-9 25.00%),2 (0.17),←,
32,"Thornton, Bret",19y 156d,15 (3-0-12 20.00%),,←,
30,"Waite, Jarrad",20y 75d,4 (1-0-3 25.00%),3 (0.75),←,
8,"Whitnall, Lance",23y 240d,130 (66-0-64 50.77%),259 (1.99),←,
34,"Wiggins, Simon",20y 221d,28 (8-0-20 28.57%),9 (0.32),←,
Totals,Totals,24y 341d,2090 (1107-5-978 52.97%),1408 (0.67),,
C,"Pagan, Denis",55y 208d,244 (151-0-93 61.89%),,4 (1-0-3 25.00%),
