Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
45,"Bond, Chris",13,5,8,21,,,,4.0,,,,,2.0,2.0,,,,,,,,,
22,"Bower, Nathan",9,2,6,15,,1.0,,2.0,,,,,1.0,,,,,,,,,,
21,"Bulluss, Paul",5,1,,5,2,,,,,,,,1.0,2.0,,,,,,,,,
9,"Campbell, Wayne",20,7,9,29,,,1.0,,,,,,2.0,1.0,,,,,,,,,
44,"Daffy, Nick",9,3,10,19,,,,,,,,,2.0,,,,,,,,,,
37,"Esler, Ty",8,8,7,15,,1.0,8.0,1.0,,,,,1.0,2.0,,,,,,,,,
30,"Free, Tony",26,2,3,29,1,,1.0,1.0,,,,,2.0,3.0,,,,,,,,,
25,"Gale, Brendon",9,8,6,15,1,,6.0,1.0,,,,,2.0,2.0,,,,,,,,,
34,"Hogg, Jeff",8,4,2,10,3,2.0,,1.0,,,,,2.0,,,,,,,,,,
48,"Kellaway, Duncan",7,2,6,13,,,,3.0,,,,,,,,,,,,,,,
33,"Knights, Matthew",14,7,10,24,,1.0,,3.0,,,,,3.0,1.0,,,,,,,,,
4,"Lambert, Craig",11,1,12,23,1,,,,,,,,2.0,,,,,,,,,,
5,"Lennon, Bruce",1,,4,5,1,,,,,,,,,,,,,,,,,,
26,"Leys, Brian",6,5,7,13,,,,1.0,,,,,2.0,1.0,,,,,,,,,
27,"Maxfield, Stuart",8,,1,9,,,,2.0,,,,,,,,,,,,,,,
28,"McQueen, Mark",5,3,7,12,2,2.0,,,,,,,,,,,,,,,,,
6,"Naish, Chris",15,7,4,19,4,2.0,,1.0,,,,,,,,,,,,,,,
12,"Richardson, Matthew",8,8,3,11,2,1.0,,,,,,,,,,,,,,,,,
8,"Ryan, Stephen",7,,8,15,,,,,,,,,1.0,,,,,,,,,,
3,"Weightman, Dale",3,1,3,6,,1.0,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,74,116,308,17,15.0,16.0,20.0,,,,,23.0,14.0,,,,,,,,,
Opposition,Opposition,202,75,139,341,22,15.0,25.0,44.0,,,,,14.0,23.0,6.0,,,,,,,,
