Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
48,"Broughton, Greg",3,3,13,16,,,,4.0,,1.0,2.0,1.0,2.0,1.0,,9.0,7.0,,,1.0,,,60.0
40,"de Boer, Matt",5,,7,12,,,,2.0,2.0,1.0,6.0,3.0,1.0,1.0,,8.0,4.0,,,,,,67.0
25,"Dodd, Steven",3,2,7,10,,1.0,,1.0,2.0,,1.0,1.0,,1.0,,2.0,7.0,,,6.0,1.0,,89.0
41,"Duffield, Paul",20,6,6,26,1,1.0,,5.0,5.0,5.0,2.0,,1.0,,,8.0,18.0,1.0,,2.0,6.0,1.0,96.0
14,"Grover, Antoni",6,5,12,18,,,,1.0,2.0,,,,,,,5.0,13.0,,,3.0,,,100.0
4,"Hasleby, Paul",8,5,15,23,,,,2.0,,3.0,5.0,3.0,1.0,1.0,,11.0,13.0,1.0,1.0,2.0,,,82.0
43,"Hayden, Roger",4,2,7,11,,,,2.0,,3.0,,1.0,1.0,1.0,,2.0,9.0,,,1.0,3.0,,85.0
32,"Hill, Stephen",4,1,9,13,,,,1.0,,3.0,3.0,4.0,,3.0,,7.0,7.0,,,1.0,1.0,1.0,83.0
19,"Hinkley, Clayton",4,2,5,9,,,,,,2.0,2.0,,,,,3.0,6.0,,,,,1.0,49.0
5,"Ibbotson, Garrick",8,3,5,13,,,1.0,1.0,1.0,2.0,,2.0,,1.0,,3.0,11.0,1.0,,2.0,,1.0,82.0
37,"Johnson, Michael",13,3,3,16,1,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,,1.0,7.0,9.0,2.0,2.0,3.0,,1.0,96.0
18,"McPharlin, Luke",7,6,4,11,2,1.0,,3.0,,1.0,1.0,2.0,,2.0,,4.0,7.0,,2.0,4.0,,1.0,90.0
16,"Mundy, David",4,1,5,9,,,,4.0,2.0,1.0,,2.0,,1.0,,1.0,7.0,,,1.0,1.0,,67.0
28,"Murphy, Ryan",5,3,1,6,2,1.0,,3.0,,1.0,,,,,,2.0,4.0,2.0,2.0,,,,94.0
29,"Pavlich, Matthew",20,8,10,30,1,,3.0,8.0,3.0,4.0,3.0,,1.0,,,11.0,16.0,1.0,1.0,,2.0,,95.0
7,"Peake, Brett",7,4,7,14,,,,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,11.0,,1.0,1.0,4.0,,62.0
31,"Sandilands, Aaron",8,4,7,15,1,1.0,41.0,3.0,,2.0,7.0,3.0,4.0,2.0,,11.0,3.0,3.0,2.0,2.0,,,94.0
3,"Schammer, Byron",14,4,15,29,,1.0,,9.0,4.0,2.0,5.0,1.0,,1.0,,11.0,16.0,,1.0,1.0,1.0,,89.0
6,"Solomon, Dean",6,3,10,16,,1.0,,8.0,1.0,1.0,1.0,1.0,3.0,1.0,,8.0,9.0,,,3.0,,1.0,70.0
8,"Suban, Nick",7,1,1,8,,1.0,,5.0,2.0,2.0,1.0,2.0,3.0,1.0,,3.0,5.0,,,1.0,,,61.0
20,"Tarrant, Chris",5,2,9,14,,,,2.0,2.0,1.0,,,,,,4.0,9.0,,,8.0,,,97.0
22,"Thornton, Scott",6,4,6,12,1,,,1.0,1.0,3.0,,,,,,1.0,11.0,,1.0,1.0,,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,72,164,331,9,11.0,46.0,70.0,30.0,43.0,41.0,29.0,19.0,18.0,1.0,123.0,202.0,11.0,13.0,43.0,19.0,7.0,
Opposition,Opposition,199,94,167,366,13,9.0,31.0,71.0,29.0,44.0,29.0,37.0,18.0,19.0,5.0,117.0,245.0,3.0,11.0,43.0,6.0,10.0,
