Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",20y 99d,51 (24-1-26 48.04%),67 (1.31),←,
17,"Callan, Tim",20y 228d,7 (6-0-1 85.71%),3 (0.43),←,
35,"Chapman, Paul",22y 290d,72 (35-1-36 49.31%),75 (1.04),←,
11,"Corey, Joel",22y 186d,79 (37-1-41 47.47%),26 (0.33),←,
16,"Gardiner, Charlie",21y 173d,28 (18-0-10 64.29%),13 (0.46),←,
7,"Graham, Ben",30y 293d,215 (119-2-94 55.81%),141 (0.66),←,
2,"Harley, Tom",26y 34d,112 (58-2-52 52.68%),7 (0.06),111 (57-2-52 52.25%),6 (0.05)
41,"Hunt, Josh",22y 160d,35 (21-0-14 60.00%),4 (0.11),←,
28,"Johnson, David",22y 298d,26 (12-0-14 46.15%),5 (0.19),←,
20,"Johnson, Steve",21y 48d,36 (16-1-19 45.83%),52 (1.44),←,
1,"King, Steven",25y 273d,149 (73-1-75 49.33%),70 (0.47),←,
18,"Kingsley, Kent",25y 330d,86 (47-0-39 54.65%),166 (1.93),74 (36-0-38 48.65%),156 (2.11)
36,"Koulouriotis, Paul",22y 182d,8 (6-0-2 75.00%),1 (0.13),5 (4-0-1 80.00%),1 (0.20)
45,"Ling, Cameron",23y 176d,86 (43-2-41 51.16%),38 (0.44),←,
26,"McCarthy, Matthew",22y 251d,17 (6-1-10 38.24%),17 (1.00),←,
39,"Milburn, Darren",27y 128d,139 (67-0-72 48.20%),51 (0.37),←,
21,"Mooney, Cameron",24y 330d,81 (44-1-36 54.94%),60 (0.74),70 (34-1-35 49.29%),58 (0.83)
15,"Riccardi, Peter",31y 248d,256 (142-3-111 56.05%),266 (1.04),←,
27,"Sanderson, Brenton",30y 176d,196 (97-3-96 50.26%),32 (0.16),186 (95-3-88 51.88%),27 (0.15)
30,"Scarlett, Matthew",25y 77d,112 (57-1-54 51.34%),10 (0.09),←,
10,"Tenace, Kane",19y 48d,12 (8-0-4 66.67%),4 (0.33),←,
40,"Wojcinski, David",23y 338d,73 (37-1-35 51.37%),21 (0.29),←,
Totals,Totals,24y 99d,1876 (973-21-882 51.87%),1129 (0.60),,
C,"Thompson, Mark",40y 276d,110 (53-2-55 49.09%),,←,
