North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",27y 92d,158 (82-1-75 52.22%),182 (1.15),←,
5,"Anderson, Stuart",21y 60d,15 (10-0-5 66.67%),2 (0.13),←,
11,"Archer, Glenn",22y 155d,69 (39-0-30 56.52%),36 (0.52),←,
14,"Armstrong, Matt",28y 178d,153 (65-0-88 42.48%),82 (0.54),21 (13-0-8 61.90%),11 (0.52)
12,"Blakey, John",29y 33d,197 (89-0-108 45.18%),54 (0.27),62 (37-0-25 59.68%),16 (0.26)
18,"Carey, Wayne",24y 91d,119 (67-0-52 56.30%),295 (2.48),←,
27,"Crocker, Darren",28y 153d,132 (60-1-71 45.83%),82 (0.62),←,
28,"Dwyer, Anthony",25y 237d,24 (8-0-16 33.33%),23 (0.96),←,
6,"Fairley, Ian",30y 342d,189 (95-2-92 50.79%),148 (0.78),←,
17,"Freeborn, Glenn",22y 201d,5 (3-0-2 60.00%),2 (0.40),←,
34,"King, David",23y 172d,37 (22-0-15 59.46%),9 (0.24),←,
35,"Longmire, John",24y 238d,151 (75-1-75 50.00%),481 (3.19),←,
4,"Martyn, Mick",26y 360d,147 (76-1-70 52.04%),12 (0.08),←,
31,"McKernan, Corey",21y 250d,43 (27-0-16 62.79%),38 (0.88),←,
22,"Roberts, Mark",30y 59d,138 (63-0-75 45.65%),112 (0.81),61 (37-0-24 60.66%),93 (1.52)
3,"Rock, Anthony",24y 331d,108 (61-0-47 56.48%),91 (0.84),←,
2,"Schwass, Wayne",26y 272d,143 (74-0-69 51.75%),82 (0.57),←,
8,"Scott, Robert",26y 178d,153 (88-1-64 57.84%),177 (1.16),21 (13-0-8 61.90%),13 (0.62)
24,"Sholl, Craig",27y 239d,124 (67-0-57 54.03%),20 (0.16),←,
15,"Smith, Ross",30y 204d,217 (108-2-107 50.23%),36 (0.17),←,
10,"Stevens, Anthony",24y 55d,107 (59-0-48 55.14%),48 (0.45),←,
Totals,Totals,26y 29d,2429 (1238-9-1182 50.97%),2012 (0.83),,
C,"Pagan, Denis",47y 336d,66 (40-0-26 60.61%),,←,
